stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1734 1,,西春日町,,33.2404976,131.5946339,1734 1,,0,,,,
1734 2,,西春日町,,33.2406979,131.5946313,1734 2,,0,,,,
1735 1,,駄の原豊和銀行前,,33.2414515,131.5926085,1735 1,,0,,,,
1735 2,,駄の原豊和銀行前,,33.2415184,131.5928355,1735 2,,0,,,,
176 1,,大分西高校前,,33.2336001,131.5918992,176 1,,0,,,,
176 2,,大分西高校前,,33.2340878,131.5920683,176 2,,0,,,,
177 1,,志手,,33.2321511,131.589805,177 1,,0,,,,
178 1,,長水入口,,33.2349313,131.5882328,178 1,,0,,,,
1783 0,,生石１丁目,,33.2430525,131.5879259,1783 0,,0,,,,
1783 1,,生石１丁目,,33.2430538,131.5879159,1783 1,,0,,,,
1783 2,,生石１丁目,,33.2428282,131.5877489,1783 2,,0,,,,
1784 0,,南生石,,33.2415238,131.5872731,1784 0,,0,,,,
1784 1,,南生石,,33.2415142,131.587268,1784 1,,0,,,,
1784 2,,南生石,,33.2416034,131.5872258,1784 2,,0,,,,
1785 0,,ｽｶｲﾀｳﾝ高崎入口,,33.2364935,131.5832626,1785 0,,0,,,,
1785 1,,ｽｶｲﾀｳﾝ高崎入口,,33.2364977,131.5832628,1785 1,,0,,,,
1785 2,,ｽｶｲﾀｳﾝ高崎入口,,33.2364201,131.5831617,1785 2,,0,,,,
1786 0,,高崎一丁目,,33.2346987,131.5825133,1786 0,,0,,,,
1786 1,,高崎一丁目,,33.2346963,131.5825063,1786 1,,0,,,,
1786 2,,高崎一丁目,,33.2352694,131.5827391,1786 2,,0,,,,
1787 0,,しらさぎ公園前,,33.233498,131.5816764,1787 0,,0,,,,
1787 1,,しらさぎ公園前,,33.2332938,131.5816355,1787 1,,0,,,,
1787 2,,しらさぎ公園前,,33.2335016,131.5816788,1787 2,,0,,,,
1788 0,,ｽｶｲﾀｳﾝ高崎ｾﾝﾀｰ前,,33.232602,131.5813498,1788 0,,0,,,,
1788 1,,ｽｶｲﾀｳﾝ高崎ｾﾝﾀｰ前,,33.2322759,131.5809205,1788 1,,0,,,,
1788 2,,ｽｶｲﾀｳﾝ高崎ｾﾝﾀｰ前,,33.232615,131.5812378,1788 2,,0,,,,
1789 1,,ｽｶｲﾀｳﾝ高崎ｸﾞﾗﾝﾄﾞ前,,33.2322742,131.5796999,1789 1,,0,,,,
1789 2,,ｽｶｲﾀｳﾝ高崎ｸﾞﾗﾝﾄﾞ前,,33.2323488,131.5796999,1789 2,,0,,,,
179 1,,西部公民館入口,,33.2376685,131.588577,179 1,,0,,,,
18 1,,AMANE RESORT前,,33.3167554,131.4998568,18 1,,0,,,,
18 2,,AMANE RESORT前,,33.316756,131.5001345,18 2,,0,,,,
1802 1,,黒津崎海岸,,33.5384102,131.7377848,1802 1,,0,,,,
1802 2,,黒津崎海岸,,33.5383778,131.7379248,1802 2,,0,,,,
1803 1,,黒津崎,,33.5430231,131.7399744,1803 1,,0,,,,
1803 2,,黒津崎,,33.5428855,131.7401207,1803 2,,0,,,,
181 1,,都町三丁目,,33.2422417,131.6049236,181 1,,0,,,,
181 2,,都町三丁目,,33.242334,131.6046274,181 2,,0,,,,
1810 1,,新大内,,33.422716,131.6310299,1810 1,,0,,,,
1810 2,,新大内,,33.4225428,131.6308654,1810 2,,0,,,,
182 1,,都町四丁目,,33.2423163,131.603671,182 1,,0,,,,
182 2,,都町四丁目,,33.2423906,131.6037042,182 2,,0,,,,
183 1,,ソフトパーク前,,33.2428188,131.6002475,183 1,,0,,,,
183 2,,ソフトパーク前,,33.2428985,131.6002475,183 2,,0,,,,
184 1,,春日神社前,,33.2434563,131.5980111,184 1,,0,,,,
184 2,,春日神社前,,33.2435952,131.597962,184 2,,0,,,,
1840 1,,汐見町,,33.3055728,131.5003006,1840 1,,0,,,,
1840 2,,汐見町,,33.305408,131.5004445,1840 2,,0,,,,
1841 1,,娘田,,33.305554,131.4983414,1841 1,,0,,,,
1841 2,,娘田,,33.3053836,131.4979952,1841 2,,0,,,,
1842 1,,大藪,,33.3055128,131.4951789,1842 1,,0,,,,
1842 2,,大藪,,33.3053445,131.4953767,1842 2,,0,,,,
1848 1,,日赤病院入口,,33.2439623,131.6069832,1848 1,,0,,,,
1848 2,,日赤病院入口,,33.2440426,131.6072437,1848 2,,0,,,,
1852 1,,大分キヤノン前,,33.47240609,131.729993,1852 1,,0,,,,
1852 2,,大分キヤノン前,,33.4723481,131.7298946,1852 2,,0,,,,
1853 1,,国東市民病院前,,33.4682163,131.7210758,1853 1,,0,,,,
1854 0,,にじが丘入口,,33.2304146,131.5809167,1854 0,,0,,,,
1855 0,,にじが丘公民館前,,33.2297825,131.5799093,1855 0,,0,,,,
1855 1,,にじが丘公民館前,,33.2298015,131.5798627,1855 1,,0,,,,
1856 0,,青葉台北,,33.2297603,131.5761205,1856 0,,0,,,,
1856 1,,青葉台北,,33.2297631,131.5761312,1856 1,,0,,,,
1857 0,,あおば公園前,,33.2286028,131.5734835,1857 0,,0,,,,
1857 1,,あおば公園前,,33.2286097,131.5734812,1857 1,,0,,,,
1858 0,,青葉台南,,33.2277861,131.5754512,1858 0,,0,,,,
1858 1,,青葉台南,,33.2277844,131.5754545,1858 1,,0,,,,
1859 0,,にじが丘西公園前,,33.2282478,131.5792837,1859 0,,0,,,,
1859 1,,にじが丘西公園前,,33.2282444,131.5792891,1859 1,,0,,,,
1860 1,,富士見六丁目,,33.2845835,131.4981872,1860 1,,0,,,,
1860 2,,富士見六丁目,,33.284713,131.4981694,1860 2,,0,,,,
1861 1,,幸通り,,33.2861203,131.4964331,1861 1,,0,,,,
1861 2,,幸通り,,33.2859838,131.4966264,1861 2,,0,,,,
1862 1,,石垣幸橋,,33.2897235,131.4960266,1862 1,,0,,,,
1862 2,,石垣幸橋,,33.2900619,131.4961949,1862 2,,0,,,,
1867 1,,南須賀入口,,33.3029394,131.5020374,1867 1,,0,,,,
1867 2,,南須賀入口,,33.3029027,131.5022898,1867 2,,0,,,,
1870 0,,高崎４丁目,,33.2333303,131.5774716,1870 0,,0,,,,
1870 1,,高崎４丁目,,33.2332883,131.5774716,1870 1,,0,,,,
1871 1,,北石垣,,33.3053172,131.4925594,1871 1,,0,,,,
1871 2,,北石垣,,33.3054838,131.4920296,1871 2,,0,,,,
1881 1,,国東港,,33.5683764,131.7349214,1881 1,,0,,,,
1881 2,,国東港,,33.5685852,131.7345642,1881 2,,0,,,,
1885 1,,杵築中学校前,,33.4179365,131.6271029,1885 1,,0,,,,
1885 2,,杵築中学校前,,33.4178545,131.6270529,1885 2,,0,,,,
1886 0,,県立図書館前,,33.2389366,131.5896636,1886 0,,0,,,,
1886 1,,県立図書館前,,33.2389355,131.589677,1886 1,,0,,,,
1887 0,,高崎３丁目,,33.2335991,131.5796587,1887 0,,0,,,,
1887 1,,高崎３丁目,,33.2335863,131.5797319,1887 1,,0,,,,
1888 0,,かなりや公園前,,33.235085,131.5799646,1888 0,,0,,,,
1888 1,,かなりや公園前,,33.2351547,131.5799765,1888 1,,0,,,,
1891 1,,臥温,,33.4209072,131.6187492,1891 1,,0,,,,
1891 2,,臥温,,33.4210504,131.6182606,1891 2,,0,,,,
1892 1,,高尾台入口,,33.233688,131.5883646,1892 1,,0,,,,
1894 1,,楓江団地前,,33.4739297,131.7241491,1894 1,,0,,,,
1894 2,,楓江団地前,,33.4739771,131.7237201,1894 2,,0,,,,
1897 1,,上春日町,,33.23123,131.5911057,1897 1,,0,,,,
1897 2,,上春日町,,33.2314947,131.5910587,1897 2,,0,,,,
1898 1,,志手南,,33.2293032,131.5907765,1898 1,,0,,,,
1898 2,,志手南,,33.2294098,131.5906983,1898 2,,0,,,,
1899 1,,西の台入口,,33.2280098,131.590555,1899 1,,0,,,,
1899 2,,西の台入口,,33.2283541,131.5905136,1899 2,,0,,,,
19 1,,照波園,,33.3207368,131.4982608,19 1,,0,,,,
19 2,,照波園,,33.320718,131.498446,19 2,,0,,,,
1900 1,,季の坂入口,,33.2266211,131.5861889,1900 1,,0,,,,
1900 2,,季の坂入口,,33.2266081,131.5857548,1900 2,,0,,,,
1901 1,,にじが丘北,,33.2288472,131.5822651,1901 1,,0,,,,
1902 0,,にじが丘東公園前,,33.2275415,131.5818901,1902 0,,0,,,,
1902 1,,にじが丘東公園前,,33.227541,131.5818948,1902 1,,0,,,,
191 1,,弁天宮前,,33.2502205,131.6094888,191 1,,0,,,,
191 2,,弁天宮前,,33.2501574,131.609538,191 2,,0,,,,
1918 1,,弁天１丁目,,33.2511743,131.6124583,1918 1,,0,,,,
1918 2,,弁天１丁目,,33.2515456,131.6122201,1918 2,,0,,,,
192 1,,合同庁舎稲荷前,,33.24927,131.6085113,192 1,,0,,,,
192 2,,合同庁舎稲荷前,,33.2491804,131.6085734,192 2,,0,,,,
1924 1,,王子中町,,33.243631,131.5948513,1924 1,,0,,,,
1924 2,,王子中町,,33.2436942,131.5948306,1924 2,,0,,,,
1925 1,,王子神社前,,33.2436262,131.5921754,1925 1,,0,,,,
1925 2,,王子神社前,,33.2437011,131.5921184,1925 2,,0,,,,
193 1,,一本松,,33.2482017,131.6067287,193 1,,0,,,,
193 2,,一本松,,33.2482045,131.6068248,193 2,,0,,,,
1931 1,,北中町南,,33.3102122,131.4801652,1931 1,,0,,,,
1935 1,,石垣八丁目,,33.3013725,131.4949327,1935 1,,0,,,,
1935 2,,石垣八丁目,,33.301406,131.4951191,1935 2,,0,,,,
1936 1,,石垣九丁目,,33.3031626,131.4947647,1936 1,,0,,,,
1936 2,,石垣九丁目,,33.3036121,131.4949169,1936 2,,0,,,,
1937 0,,ハーモニーランド,,33.3993532,131.5464794,1937 0,,0,,,,
1937 2,,ハーモニーランド,,33.3993532,131.5464794,1937 2,,0,,,,
1946 1,,柑橘試験場入口,,33.5392965,131.7313299,1946 1,,0,,,,
1987 1,,緑町,,33.4190506,131.6814317,1987 1,,0,,,,
1987 2,,緑町,,33.4187986,131.6808205,1987 2,,0,,,,
1992 0,,安岐町役場前,,33.4663532,131.6921805,1992 0,,0,,,,
1992 1,,安岐町役場前,,33.4662982,131.6921317,1992 1,,0,,,,
1995 1,,大分市役所前,,33.2392378,131.6093185,1995 1,,0,,,,
1997 1,,小坂入口,,33.3450214,131.4902641,1997 1,,0,,,,
1997 2,,小坂入口,,33.3451494,131.4900269,1997 2,,0,,,,
1998 0,,APﾊｳｽ前,,33.3383714,131.4713481,1998 0,,0,,,,
1998 1,,APﾊｳｽ前,,33.3378416,131.4726781,1998 1,,0,,,,
1999 0,,立命館アジア太平洋大学,,33.33791591,131.4687542,1999 0,,0,,,,
1999 1,,立命館アジア太平洋大学,,33.3379226,131.4687649,1999 1,,0,,,,
2 1,,浜脇,,33.270589,131.5092757,2 1,,0,,,,
2 2,,浜脇,,33.2705244,131.5096453,2 2,,0,,,,
20 1,,弁天前,,33.32486778,131.4959526,20 1,,0,,,,
20 2,,弁天前,,33.3244412,131.4963306,20 2,,0,,,,
2000 1,,森入口,,33.3469727,131.4780035,2000 1,,0,,,,
2000 2,,森入口,,33.3466618,131.4785356,2000 2,,0,,,,
2030 1,,上糸原,,33.486953,131.7207092,2030 1,,0,,,,
2030 2,,上糸原,,33.4878854,131.7215363,2030 2,,0,,,,
2031 0,,杵築インター,,33.4253905,131.5979707,2031 0,,0,,,,
2031 1,,杵築インター,,33.4260559,131.597823,2031 1,,0,,,,
2032 0,,大分空港,,33.4768246,131.7323856,2032 0,,0,,,,
2032 1,,大分空港,,33.4762833,131.7323833,2032 1,,0,,,,
2033 0,,グランドメルキュール別府湾前,,33.357327,131.4975026,2033 0,,0,,,,
2035 0,,由布院駅前,,33.2628787,131.3555405,2035 0,,0,,,,
2035 1,,由布院駅前,,33.2628877,131.355566,2035 1,,0,,,,
2036 0,,佐伯駅,,32.972616,131.9024076,2036 0,,0,,,,
2036 1,,佐伯駅,,32.9726498,131.9025527,2036 1,,0,,,,
2037 0,,大手前,,32.9559091,131.8932423,2037 0,,0,,,,
2037 1,,大手前,,32.9559017,131.8932504,2037 1,,0,,,,
2038 0,,佐伯コスモタウン,,32.9611675,131.8674243,2038 0,,0,,,,
2038 1,,佐伯コスモタウン,,32.9610718,131.8674623,2038 1,,0,,,,
2039 1,,臼杵インター,,33.1101015,131.7763471,2039 1,,0,,,,
2048 1,,森交差点,,33.3449488,131.4725856,2048 1,,0,,,,
2048 2,,森交差点,,33.3450908,131.4728582,2048 2,,0,,,,
2049 1,,ジャパンセミコンダクター入口,,33.1885213,131.6770973,2049 1,,0,,,,
2050 1,,パークプレイス下,,33.1961591,131.6617795,2050 1,,0,,,,
2051 1,,パークプレイス大分,,33.1958766,131.657999,2051 1,,0,,,,
21 1,,亀川亀陽泉前,,33.3260745,131.4953166,21 1,,0,,,,
21 2,,亀川亀陽泉前,,33.3259507,131.4954927,21 2,,0,,,,
2130 1,,別府駅前,,33.2792965,131.5003732,2130 1,,0,,,,4
22 1,,亀川新川,,33.3273332,131.4946792,22 1,,0,,,,
22 2,,亀川新川,,33.3291584,131.493879,22 2,,0,,,,
23 0,,亀川駅前,,33.3311712,131.4936504,23 0,,0,,,,
23 1,,亀川駅前,,33.3306014,131.4935717,23 1,,0,,,,4
23 2,,亀川駅前,,33.3311755,131.4936401,23 2,,0,,,,3
24 1,,古市入江橋,,33.334838,131.4936361,24 1,,0,,,,
24 2,,古市入江橋,,33.3348668,131.4937288,24 2,,0,,,,
25 0,,古市,,33.3362933,131.4943049,25 0,,0,,,,
25 1,,古市,,33.3388105,131.4942847,25 1,,0,,,,2
25 2,,古市,,33.3373044,131.4944628,25 2,,0,,,,3
25 3,,亀川古市,,33.336292,131.4942978,25 3,,0,,,,1
251 0,,別府北浜,,33.2794021,131.5054467,251 0,,0,,,,
251 1,,別府北浜,,33.2794029,131.5054523,251 1,,0,,,,5
252 0,,駅前本町,,33.2792299,131.501846,252 0,,0,,,,
252 1,,駅前本町,,33.2793192,131.5017952,252 1,,0,,,,
253 0,,別府駅前,,33.2793604,131.5004298,253 0,,0,,,,
253 1,,別府駅前,,33.2793873,131.5004513,253 1,,0,,,,5
254 1,,富士見三丁目,,33.2850175,131.5028387,254 1,,0,,,,
254 2,,富士見三丁目,,33.2851786,131.5030574,254 2,,0,,,,
255 1,,富士見四丁目,,33.2848045,131.50047,255 1,,0,,,,
255 2,,富士見四丁目,,33.284933,131.5004551,255 2,,0,,,,
257 1,,南石垣,,33.2916364,131.4958419,257 1,,0,,,,
257 2,,南石垣,,33.2914279,131.4960701,257 2,,0,,,,
258 1,,宝泉寺,,33.2937899,131.4956491,258 1,,0,,,,
258 2,,宝泉寺,,33.2938912,131.4958355,258 2,,0,,,,
259 1,,吉弘温泉前,,33.2966315,131.495388,259 1,,0,,,,
259 2,,吉弘温泉前,,33.2966465,131.4955746,259 2,,0,,,,
26 1,,関の江海水浴場前,,33.3424678,131.4943681,26 1,,0,,,,
26 2,,関の江海水浴場前,,33.3424338,131.4945831,26 2,,0,,,,
260 1,,吉弘神社前,,33.2984247,131.4952173,260 1,,0,,,,
260 2,,吉弘神社前,,33.2986407,131.4953866,260 2,,0,,,,
263 1,,春木,,33.3062134,131.4913521,263 1,,0,,,,
264 1,,実相寺,,33.3064249,131.4878745,264 1,,0,,,,
265 1,,市の原,,33.30617,131.4849057,265 1,,0,,,,
266 1,,森山,,33.3070893,131.4834562,266 1,,0,,,,
267 1,,新別府,,33.3074493,131.4814862,267 1,,0,,,,
268 1,,北中町,,33.3113725,131.4794996,268 1,,0,,,,
268 2,,北中町,,33.3116096,131.4794784,268 2,,0,,,,
269 0,,地獄原・ひょうたん温泉,,33.3154379,131.479453,269 0,,0,,,,
269 1,,地獄原・ひょうたん温泉,,33.3153556,131.4795716,269 1,,0,,,,
27 1,,北新田,,33.3445554,131.4946193,27 1,,0,,,,2
27 2,,北新田,,33.3447205,131.4949311,27 2,,0,,,,3
27 3,,北新田,,33.3442437,131.4942711,27 3,,0,,,,1
27 4,,北新田,,33.3440664,131.4942484,27 4,,0,,,,4
270 0,,鉄輪温泉,,33.3165103,131.4792121,270 0,,0,,,,
270 1,,鉄輪温泉,,33.3165117,131.4792128,270 1,,0,,,,
280 1,,亀川駅,,33.3316497,131.4931588,280 1,,0,,,,1
280 2,,亀川駅,,33.3317485,131.4933735,280 2,,0,,,,2
3 1,,なかよし公園前,,33.2733956,131.5074392,3 1,,0,,,,
3 2,,なかよし公園前,,33.2729969,131.5079006,3 2,,0,,,,
328 0,,杵築駅前,,33.4108355,131.5754038,328 0,,0,,,,
328 1,,杵築駅前,,33.4108355,131.5754072,328 1,,0,,,,
328 3,,杵築駅前,,33.4108467,131.5753625,328 3,,0,,,,
329 0,,熊丸,,33.4101768,131.5818582,329 0,,0,,,,
329 1,,熊丸,,33.4106362,131.5824261,329 1,,0,,,,
330 1,,八坂,,33.4136912,131.5874109,330 1,,0,,,,
330 2,,八坂,,33.4139141,131.5878116,330 2,,0,,,,
331 1,,本庄,,33.4170092,131.5929577,331 1,,0,,,,
331 2,,本庄,,33.4164915,131.5917968,331 2,,0,,,,
332 1,,穴井,,33.418848,131.5982623,332 1,,0,,,,
332 2,,穴井,,33.4190161,131.5984919,332 2,,0,,,,
333 1,,中平,,33.4208779,131.6011517,333 1,,0,,,,
333 2,,中平,,33.4207411,131.6010496,333 2,,0,,,,
334 1,,祇園,,33.4199922,131.6056554,334 1,,0,,,,
334 2,,祇園,,33.4199238,131.6055943,334 2,,0,,,,
335 1,,守末,,33.4211602,131.6104516,335 1,,0,,,,
335 2,,守末,,33.4207361,131.6098778,335 2,,0,,,,
336 1,,若宮入口,,33.4223426,131.6129665,336 1,,0,,,,
336 2,,若宮入口,,33.422226,131.6129281,336 2,,0,,,,
347 1,,大西,,33.4219285,131.643773,347 1,,0,,,,
347 2,,大西,,33.4218234,131.6433548,347 2,,0,,,,
348 1,,灘手,,33.4210949,131.6484944,348 1,,0,,,,
348 2,,灘手,,33.4210242,131.6483175,348 2,,0,,,,
349 1,,王子,,33.4237853,131.6580961,349 1,,0,,,,
349 2,,王子,,33.4236516,131.6579617,349 2,,0,,,,
350 1,,守江,,33.4224964,131.6631666,350 1,,0,,,,
350 2,,守江,,33.4218668,131.6637809,350 2,,0,,,,
351 1,,天村,,33.4199623,131.6671095,351 1,,0,,,,
351 2,,天村,,33.4199372,131.6665635,351 2,,0,,,,
352 1,,住吉浜入口,,33.4182572,131.673423,352 1,,0,,,,
352 2,,住吉浜入口,,33.41851086,131.6727836,352 2,,0,,,,
353 1,,狩宿,,33.4205844,131.6862685,353 1,,0,,,,
353 2,,狩宿,,33.4205555,131.6863998,353 2,,0,,,,
354 1,,美里,,33.4224384,131.6919649,354 1,,0,,,,
354 2,,美里,,33.4223235,131.691842,354 2,,0,,,,
355 1,,大塚,,33.4221435,131.6956268,355 1,,0,,,,
355 2,,大塚,,33.421949,131.695927,355 2,,0,,,,
356 1,,奈多八幡,,33.426119,131.7038405,356 1,,0,,,,
356 2,,奈多八幡,,33.4256354,131.7038541,356 2,,0,,,,
357 1,,北奈多,,33.4351394,131.7071395,357 1,,0,,,,
357 2,,北奈多,,33.4347308,131.70711,357 2,,0,,,,
358 1,,室屋,,33.4382815,131.7086351,358 1,,0,,,,
358 2,,室屋,,33.4381215,131.7086448,358 2,,0,,,,
359 1,,志口,,33.4458246,131.715148,359 1,,0,,,,
359 2,,志口,,33.4455434,131.7150385,359 2,,0,,,,
360 1,,塩屋,,33.4537975,131.720809,360 1,,0,,,,
360 2,,塩屋,,33.4530349,131.7212389,360 2,,0,,,,
361 0,,安岐,,33.4588726,131.719616,361 0,,0,,,,
361 1,,安岐,,33.4584198,131.7195508,361 1,,0,,,,
361 2,,安岐,,33.458872,131.7196186,361 2,,0,,,,
362 1,,恵比須町,,33.461332,131.7197659,362 1,,0,,,,
362 2,,恵比須町,,33.4613076,131.7198622,362 2,,0,,,,
363 1,,安岐湊局前,,33.4633543,131.7207724,363 1,,0,,,,
363 2,,安岐湊局前,,33.4633973,131.7208981,363 2,,0,,,,
367 0,,大分空港,,33.4759242,131.732347,367 0,,0,,,,
367 1,,大分空港,,33.4759315,131.7323477,367 1,,0,,,,
367 2,,大分空港,,33.4759283,131.7323578,367 2,,0,,,,
368 1,,小城入口,,33.4819942,131.7189939,368 1,,0,,,,
368 2,,小城入口,,33.4821139,131.7189238,368 2,,0,,,,
369 1,,南糸原,,33.4849285,131.7197485,369 1,,0,,,,
370 1,,つつじヶ丘団地前,,33.4910503,131.7226529,370 1,,0,,,,
370 2,,つつじヶ丘団地前,,33.4909722,131.7227683,370 2,,0,,,,
371 1,,糸原,,33.4944553,131.7215142,371 1,,0,,,,
371 2,,糸原,,33.4944697,131.7216176,371 2,,0,,,,
372 1,,下糸原,,33.4969893,131.7230183,372 1,,0,,,,
373 1,,武蔵古市,,33.4991777,131.7238843,373 1,,0,,,,
373 2,,武蔵古市,,33.4991741,131.723961,373 2,,0,,,,
374 1,,武蔵,,33.5011113,131.7239037,374 1,,0,,,,
374 2,,武蔵,,33.5017673,131.7240081,374 2,,0,,,,
375 1,,花山団地前,,33.5062923,131.7240459,375 1,,0,,,,
376 1,,内田,,33.5095318,131.724243,376 1,,0,,,,
377 1,,池の内,,33.5156382,131.7251386,377 1,,0,,,,
377 2,,池の内,,33.5158529,131.7252598,377 2,,0,,,,
378 1,,重藤,,33.5220039,131.7257235,378 1,,0,,,,
378 2,,重藤,,33.5219121,131.7257839,378 2,,0,,,,
379 1,,綱井,,33.5266725,131.7261966,379 1,,0,,,,
379 2,,綱井,,33.5266039,131.7262958,379 2,,0,,,,
380 1,,旭日小学校前,,33.5300743,131.7261179,380 1,,0,,,,
