trans_id,lang,translation
別府浜町,ko,벳푸 하마초
別府浜町,ja-Hrkt,ﾍﾞｯﾌﾟﾊﾏﾏﾁ
別府浜町,en,beppu hamamachi
古江,ja,古江
古江,zh-cn,古江
古江,zh-tw,古江
古江,ko,고강
古江,ja-Hrkt,ﾌﾙｴ
古江,en,Furue
比沙門,ja,比沙門
比沙門,zh-cn,比沙门
比沙門,zh-tw,比沙門
比沙門,ko,히사몬
比沙門,ja-Hrkt,ﾋﾞｼｬﾓﾝ
比沙門,en,Bishamon
安岐町役場入口,ja,安岐町役場入口
安岐町役場入口,zh-cn,安岐町政府入口
安岐町役場入口,zh-tw,安岐町政府入口
安岐町役場入口,ko,안기초 동사무소 입구
安岐町役場入口,ja-Hrkt,ｱｷﾏﾁﾔｸﾊﾞｲﾘｸﾞﾁ
安岐町役場入口,en,Akimachiyakuba iriguchi
安岐湊局前,ja,安岐湊局前
安岐湊局前,zh-cn,安岐凑站前
安岐湊局前,zh-tw,安岐湊站前
安岐湊局前,ko,아키 미나토 국 앞
安岐湊局前,ja-Hrkt,ｱｷﾐﾅﾄｷｮｸﾏｴ
安岐湊局前,en,Akiminatokyoku mae
綱井,ja,綱井
綱井,zh-cn,纲井
綱井,zh-tw,綱井
綱井,ko,츠나이
綱井,ja-Hrkt,ﾂﾅｲ
綱井,en,Tsunai
京町,ja,京町
京町,zh-cn,京町
京町,zh-tw,京町
京町,ko,교마치
京町,ja-Hrkt,ｷｮｳﾏﾁ
京町,en,Kyomachi
東別府駅前,ja,東別府駅前
東別府駅前,zh-cn,东别府站前
東別府駅前,zh-tw,東別府站前
東別府駅前,ko,히가시 벳푸 역 앞
東別府駅前,ja-Hrkt,ﾋｶﾞｼﾍﾞｯﾌﾟｴｷﾏｴ
東別府駅前,en,Higashi Beppu Ekimae
国見町営住宅前,ja,国見町営住宅前
国見町営住宅前,zh-cn,国见镇宅前
国見町営住宅前,zh-tw,國見鎮宅前
国見町営住宅前,ko,쿠니미초영 주택 앞
国見町営住宅前,ja-Hrkt,ｸﾆﾐﾁｮｳｴｲｼﾞｭｳﾀｸﾏｴ
国見町営住宅前,en,kunimichoeijuutaku mae
中央通り⑥,ja,中央通り⑥
中央通り⑥,zh-cn,中央通⑥
中央通り⑥,zh-tw,中央通⑥
中央通り⑥,ko,츄오도리 ⑥
中央通り⑥,ja-Hrkt,ﾁｭｳｵｳﾄﾞｵﾘ
中央通り⑥,en,Choudoori
臥温,ja,臥温
臥温,zh-cn,臥温
臥温,zh-tw,臥温
臥温,ko,와인
臥温,ja-Hrkt,ｶﾞｵﾝ
臥温,en,Gaon
来浦浜,ja,来浦浜
来浦浜,zh-cn,来浦滨
来浦浜,zh-tw,來浦濱
来浦浜,ko,내라하마
来浦浜,ja-Hrkt,ｸﾉｳﾗﾊﾏ
来浦浜,en,Kunoura Hama
別府タワー前,ja,別府タワー前
別府タワー前,zh-cn,别府塔前
別府タワー前,zh-tw,別府塔前
別府タワー前,ko,벳푸 타워 앞
別府タワー前,ja-Hrkt,ﾍﾞｯﾌﾟﾀﾜｰﾏｴ
別府タワー前,en,Beppu Tower Mae
国東中学校前,ja,国東中学校前
国東中学校前,zh-cn,国东中学前
国東中学校前,zh-tw,國東中學前
国東中学校前,ko,국동 중학교 앞
国東中学校前,ja-Hrkt,ｸﾆｻｷﾁｭｳｶﾞｯｺｳﾏｴ
国東中学校前,en,Kunisakichugakko mae
灘手,ja,灘手
灘手,zh-cn,灘手
灘手,zh-tw,灘手
灘手,ko,탄수
灘手,ja-Hrkt,ﾅﾀﾞﾃ
灘手,en,Nadate
鰐沢,ja,鰐沢
鰐沢,zh-cn,鰐沢
鰐沢,zh-tw,鰐沢
鰐沢,ko,악어사와
鰐沢,ja-Hrkt,ﾜﾆｻﾞﾜ
鰐沢,en,Wanizawa
文珠,ja,文珠
文珠,zh-cn,文殊
文珠,zh-tw,文殊
文珠,ko,문주
文珠,ja-Hrkt,ﾓﾝｼﾞｭ
文珠,en,monju
赤根,ja,赤根
赤根,zh-cn,赤根
赤根,zh-tw,赤根
赤根,ko,아카네
赤根,ja-Hrkt,ｱｶﾈ
赤根,en,Akane
上野田,ja,上野田
上野田,zh-cn,上野田
上野田,zh-tw,上野田
上野田,ko,우에노다
上野田,ja-Hrkt,ｶﾐﾉﾀﾞ
上野田,en,Kaminoda
和泉,ja,和泉
和泉,zh-cn,和泉
和泉,zh-tw,和泉
和泉,ko,이즈미
和泉,ja-Hrkt,ｲｽﾞﾐ
和泉,en,Izumi
天村,ja,天村
天村,zh-cn,天村
天村,zh-tw,天村
天村,ko,아마무라
天村,ja-Hrkt,ｱﾏﾑﾗ
天村,en,Amamura
竹田津港,ja,竹田津港
竹田津港,zh-cn,竹田津港
竹田津港,zh-tw,竹田津港
竹田津港,ko,다케다쓰항
竹田津港,ja-Hrkt,ﾀｹﾀﾂﾞｺｳ
竹田津港,en,Taketazukou
楓江団地前,ja,楓江団地前
楓江団地前,zh-cn,枫江小区前
楓江団地前,zh-tw,楓江小區前
楓江団地前,ko,카에강 단지 앞
楓江団地前,ja-Hrkt,ﾌｳｺｳﾀﾞﾝﾁﾏｴ
楓江団地前,en,Fuukoudanchi mae
大分中央署前,ja,大分中央署前
大分中央署前,zh-cn,大分中央署前
大分中央署前,zh-tw,大分中央署前
大分中央署前,ko,오이타 중앙서 앞
大分中央署前,ja-Hrkt,ｵｵｲﾀﾁｭｳｵｳｼｮﾏｴ
大分中央署前,en,Oitachuousho mae
美里,ja,美里
美里,zh-cn,美里
美里,zh-tw,美里
美里,ko,미사토
美里,ja-Hrkt,ﾐｻﾄ
美里,en,Misato
金剛寺,ja,金剛寺
金剛寺,zh-cn,金刚寺
金剛寺,zh-tw,金剛寺
金剛寺,ko,금강사
金剛寺,ja-Hrkt,ｺﾝｺﾞｳｼﾞ
金剛寺,en,Kongouji
新涯,ja,新涯
新涯,zh-cn,新涯
新涯,zh-tw,新涯
新涯,ko,신생
新涯,ja-Hrkt,ｼﾝｶﾞｲ
新涯,en,Shingai
国東市民病院前,ja,国東市民病院前
国東市民病院前,zh-cn,国东市立医院前
国東市民病院前,zh-tw,國東市立醫院前
国東市民病院前,ko,국동시민병원 앞
国東市民病院前,ja-Hrkt,ｸﾆｻｷｼﾐﾝﾋﾞｮｳｲﾝﾏｴ
国東市民病院前,en,kunisakishiminbyouin mae
富来小学校前,ja,富来小学校前
富来小学校前,zh-cn,富来小学前
富来小学校前,zh-tw,富来小學前
富来小学校前,ko,도고 초등학교 앞
富来小学校前,ja-Hrkt,ﾄﾐｸｼﾖｳｶﾞﾂｺｳﾏｴ
富来小学校前,en,Tomiku shougakkou mae
寺山入口,ja,寺山入口
寺山入口,zh-cn,寺山入口
寺山入口,zh-tw,寺山入口
寺山入口,ko,테라야마 입구
寺山入口,ja-Hrkt,ﾃﾗﾔﾏｲﾘｸﾞﾁ
寺山入口,en,Terayama iriguchi
杵築高校入口,ja,杵築高校入口
杵築高校入口,zh-cn,杵筑高中入口
杵築高校入口,zh-tw,杵築高中入口
杵築高校入口,ko,기츠키 고교 입구
杵築高校入口,ja-Hrkt,ｷﾂｷｺｳｺｳｲﾘｸﾞﾁ
杵築高校入口,en,Kitsukikoukouiriguchi
緑町,ja,緑町
緑町,zh-cn,绿町
緑町,zh-tw,綠町
緑町,ko,미도리초
緑町,ja-Hrkt,ﾐﾄﾞﾘﾏﾁ
緑町,en,Midorimachi
錦江橋北詰,ja,錦江橋北詰
錦江橋北詰,zh-cn,锦江桥北詰
錦江橋北詰,zh-tw,錦江橋北詰
錦江橋北詰,ko,금강 다리 북채
錦江橋北詰,ja-Hrkt,ｷﾝｺｳﾊﾞｼｷﾀﾂﾞﾒ
錦江橋北詰,en,Kinkoubashikitazume
白木,ja,白木
白木,zh-cn,白木
白木,zh-tw,白木
白木,ko,시라키
白木,ja-Hrkt,ｼﾗｷ
白木,en,Shiraki
高崎山,ja,高崎山
高崎山,zh-cn,高崎山
高崎山,zh-tw,高崎山
高崎山,ko,다카사키 산
高崎山,ja-Hrkt,ﾀｶｻｷﾔﾏｼｾﾞﾝﾄﾞｳﾌﾞﾂｴﾝﾏｴ
高崎山,en,Takasakiyama
中村,ja,中村
中村,zh-cn,中村
中村,zh-tw,中村
中村,ko,나카무라
中村,ja-Hrkt,ﾅｶﾑﾗ
中村,en,Nakamura
餅ヶ浜,ja,餅ヶ浜
餅ヶ浜,zh-cn,餅滨
餅ヶ浜,zh-tw,餅濱
餅ヶ浜,ko,떡가하마
餅ヶ浜,ja-Hrkt,ﾓﾁｶﾞﾊﾏ
餅ヶ浜,en,Mochigahama
照波園,ja,照波園
照波園,zh-cn,照波园
照波園,zh-tw,照波園
照波園,ko,조파원
照波園,ja-Hrkt,ｼｮｳﾊｴﾝ（ﾍﾞｯﾌﾟｹｲﾘﾝｼﾞｮｳﾏｴ）
照波園,en,Shohaen
みのり村前,ja,みのり村前
みのり村前,zh-cn,米诺里村
みのり村前,zh-tw,米諾里村
みのり村前,ko,미노리 무라마에
みのり村前,ja-Hrkt,ﾐﾉﾘﾑﾗﾏｴ
みのり村前,en,minorimura mae
恵比須町,ja,恵比須町
恵比須町,zh-cn,惠比寿町
恵比須町,zh-tw,惠比壽町
恵比須町,ko,에비스초
恵比須町,ja-Hrkt,ｴﾋﾞｽﾏﾁ
恵比須町,en,Ebisumachi
大左右,ja,大左右
大左右,zh-cn,大左右
大左右,zh-tw,大左右
大左右,ko,큰 좌우
大左右,ja-Hrkt,ﾀﾞｲｿｳ
大左右,en,Daiso
武蔵古市,ja,武蔵古市
武蔵古市,zh-cn,武藏古市
武蔵古市,zh-tw,武藏古市
武蔵古市,ko,무사시코시
武蔵古市,ja-Hrkt,ﾑｻｼﾌﾙｲﾁ
武蔵古市,en,Musashi Furuichi
日出役場前,ja,日出役場前
日出役場前,zh-cn,日出事务所前
日出役場前,zh-tw,日出事務所前
日出役場前,ko,일출 동사무소 앞
日出役場前,ja-Hrkt,ﾋｼﾞﾔｸﾊﾞﾏｴ
日出役場前,en,hijiyakuba mae
日出,ja,日出
日出,zh-cn,日出
日出,zh-tw,日出
日出,ko,일출
日出,ja-Hrkt,ﾋｼﾞ
日出,en,Hiji
稲川,ja,稲川
稲川,zh-cn,稻川
稲川,zh-tw,稻川
稲川,ko,이나가와
稲川,ja-Hrkt,ｲﾅｶﾞﾜ
稲川,en,Inagawa
上糸原,ja,上糸原
上糸原,zh-cn,上糸原
上糸原,zh-tw,上糸原
上糸原,ko,카미토하라
上糸原,ja-Hrkt,ｶﾐｲﾄﾊﾙ
上糸原,en,Kamiitoharu
島田,ja,島田
島田,zh-cn,岛田
島田,zh-tw,島田
島田,ko,시마다
島田,ja-Hrkt,ｼﾏﾀﾞ
島田,en,Shimada
会下,ja,会下
会下,zh-cn,会下
会下,zh-tw,會下
会下,ko,회하
会下,ja-Hrkt,ｴｹﾞ
会下,en,Ege
王子,ja,王子
王子,zh-cn,王子
王子,zh-tw,王子
王子,ko,왕자
王子,ja-Hrkt,ｵｳｼﾞ
王子,en,Ouji
生石,ja,生石
生石,zh-cn,生石
生石,zh-tw,生石
生石,ko,생석
生石,ja-Hrkt,ｲｸｼ
生石,en,Ikushi
大神,ja,大神
大神,zh-cn,大神
大神,zh-tw,大神
大神,ko,오가미
大神,ja-Hrkt,ｵｵｶﾞ
大神,en,Oga
釈迦堂,ja,釈迦堂
釈迦堂,zh-cn,释迦堂
釈迦堂,zh-tw,釋迦堂
釈迦堂,ko,석가당
釈迦堂,ja-Hrkt,ｼｬｶﾄﾞｳ
釈迦堂,en,Shakado
港町,ja,港町
港町,zh-cn,港町
港町,zh-tw,港町
港町,ko,미나토마치
港町,ja-Hrkt,ﾐﾅﾄﾏﾁ
港町,en,Minatomachi
西大分,ja,西大分
西大分,zh-cn,西大分
西大分,zh-tw,西大分
西大分,ko,서 오이타
西大分,ja-Hrkt,ﾆｼｵｵｲﾀ
西大分,en,Nishioita
北奈多,ja,北奈多
北奈多,zh-cn,北奈多
北奈多,zh-tw,北奈多
北奈多,ko,기타나타
北奈多,ja-Hrkt,ｷﾀﾅﾀﾞ
北奈多,en,Kitanada
国見支所前,ja,国見支所前
国見支所前,zh-cn,国见店前
国見支所前,zh-tw,國見店前
国見支所前,ko,국견지소 앞
国見支所前,ja-Hrkt,ｸﾆﾐｼｼｮﾏｴ
国見支所前,en,Kunimishisho mae
深町,ja,深町
深町,zh-cn,深町
深町,zh-tw,深町
深町,ko,후카마치
深町,ja-Hrkt,ﾌｶﾏﾁ
深町,en,Fukamachi
池の内,ja,池の内
池の内,zh-cn,池之内
池の内,zh-tw,池之内
池の内,ko,연못 내
池の内,ja-Hrkt,ｲｹﾉｳﾁ
池の内,en,Ikenouchi
大分キヤノン前,ja,大分キヤノン前
大分キヤノン前,zh-cn,大分Canon前
大分キヤノン前,zh-tw,大分Canon前
大分キヤノン前,ko,오이타 캐논 앞
大分キヤノン前,ja-Hrkt,ｵｵｲﾀｷﾔﾉﾝﾏｴ
大分キヤノン前,en,Oita Canon mae
権現,ja,権現
権現,zh-cn,权现
権現,zh-tw,權現
権現,ko,권현
権現,ja-Hrkt,ｺﾞﾝｹﾞﾝ
権現,en,Gongen
日出総合高校,ja,日出総合高校
日出総合高校,zh-cn,日出総合高中
日出総合高校,zh-tw,日出総合高中
日出総合高校,ko,일출종합고등학교
日出総合高校,ja-Hrkt,ﾋｼﾞｿｳｺﾞｳｺｳｺｳ
日出総合高校,en,Hiji sogokoukou
双国高校前,ja,双国高校前
双国高校前,zh-cn,双国高中前
双国高校前,zh-tw,双國高中前
双国高校前,ko,쌍국 고등학교 앞
双国高校前,ja-Hrkt,ｿｳｺｸｺｳｺｳﾏｴ
双国高校前,en,soukokukoukou mae
王子港町,ja,王子港町
王子港町,zh-cn,王子港町
王子港町,zh-tw,王子港町
王子港町,ko,오지 항구
王子港町,ja-Hrkt,ｵｳｼﾞﾐﾅﾄﾏﾁ
王子港町,en,Oujiminatomachi
胡麻ヶ坂,ja,胡麻ヶ坂
胡麻ヶ坂,zh-cn,胡麻坂
胡麻ヶ坂,zh-tw,胡麻坂
胡麻ヶ坂,ko,후마가사카
胡麻ヶ坂,ja-Hrkt,ｺﾞﾏｶﾞｻｶ
胡麻ヶ坂,en,Gomagasaka
赤松峠,ja,赤松峠
赤松峠,zh-cn,赤松山区门票
赤松峠,zh-tw,赤松山區門票
赤松峠,ko,아카마츠 고개
赤松峠,ja-Hrkt,ｱｶﾏﾂﾄｳｹﾞ
赤松峠,en,Akamatsu Touge
上岐部,ja,上岐部
上岐部,zh-cn,上岐部
上岐部,zh-tw,上岐部
上岐部,ko,상기부
上岐部,ja-Hrkt,ｶﾐｷﾍﾞ
上岐部,en,kamikibe
上馬場,ja,上馬場
上馬場,zh-cn,上马场
上馬場,zh-tw,上馬場
上馬場,ko,가미바바
上馬場,ja-Hrkt,ｶﾝﾊﾞﾊﾞ
上馬場,en,Kambaba
東堅来,ja,東堅来
東堅来,zh-cn,东堅来
東堅来,zh-tw,東堅来
東堅来,ko,히가시 견고
東堅来,ja-Hrkt,ﾋｶﾞｼｶﾀｸ
東堅来,en,Higashikataku
大塚,ja,大塚
大塚,zh-cn,大冢
大塚,zh-tw,大塚
大塚,ko,오츠카
大塚,ja-Hrkt,ｵｵﾂｶ
大塚,en,Otsuka
伊美,ja,伊美
伊美,zh-cn,伊美
伊美,zh-tw,伊美
伊美,ko,이미
伊美,ja-Hrkt,ｲﾐ
伊美,en,Imi
安岐町役場前,ja,安岐町役場前
安岐町役場前,zh-cn,安岐町公所前
安岐町役場前,zh-tw,安岐町公所前
安岐町役場前,ko,안기초 동사무소 앞
安岐町役場前,ja-Hrkt,ｱｷﾏﾁﾔｸﾊﾞﾏｴ
安岐町役場前,en,Akimachiyakuba mae
行入,ja,行入
行入,zh-cn,行入
行入,zh-tw,行入
行入,ko,행입
行入,ja-Hrkt,ｷﾞｮｳﾆｭｳ
行入,en,gyounyu
泉福寺前,ja,泉福寺前
泉福寺前,zh-cn,泉福寺前
泉福寺前,zh-tw,泉福寺前
泉福寺前,ko,이즈미후쿠지마에
泉福寺前,ja-Hrkt,ｾﾝﾌﾟｸｼﾞﾏｴ
泉福寺前,en,Senpukuji mae
杵築バスターミナル,ja,杵築バスターミナル
杵築バスターミナル,zh-cn,杵筑巴士总站
杵築バスターミナル,zh-tw,杵築巴士總站
杵築バスターミナル,ko,기쓰키 버스 터미널
杵築バスターミナル,ja-Hrkt,ｷﾂｷﾊﾞｽﾀｰﾐﾅﾙ
杵築バスターミナル,en,Kitsuki Bus Terminal
国東,ja,国東
国東,zh-cn,国东
国東,zh-tw,國東
国東,ko,국동
国東,ja-Hrkt,ｸﾆｻｷ
国東,en,Kunisaki
竹田津漁協前,ja,竹田津漁協前
竹田津漁協前,zh-cn,竹田津渔协前
竹田津漁協前,zh-tw,竹田津漁協前
