trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
e31276a7-a756-4dcb-8e6a-0dd16a9a913e,12:28:00,12:28:00,1106 0,37,豊後森,1,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:25:00,07:25:00,1276 1,1,豊後森,0,1,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:26:00,07:26:00,1277 1,2,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:26:00,07:26:00,1278 1,3,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:27:00,07:27:00,1279 1,4,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:28:00,07:28:00,1280 1,5,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:29:00,07:29:00,1281 1,6,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:31:00,07:31:00,1095 1,7,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:32:00,07:32:00,1096 1,8,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:32:00,07:32:00,1097 1,9,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:33:00,07:33:00,1098 1,10,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:33:00,07:33:00,1099 1,11,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:34:00,07:34:00,1100 2,12,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:34:00,07:34:00,1101 2,13,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:35:00,07:35:00,1102 1,14,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:35:00,07:35:00,1103 1,15,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:36:00,07:36:00,1104 1,16,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:37:00,07:37:00,1105 0,17,豊後森,0,0,,
89f3347c-4d4a-45c7-8902-0f142a391313,07:38:00,07:38:00,1106 0,18,豊後森,1,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:29:00,10:29:00,1690 1,1,豊後森,0,1,,
48bc6b69-8454-4386-b482-1110e462fc35,10:30:00,10:30:00,1689 1,2,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:31:00,10:31:00,1688 1,3,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:32:00,10:32:00,1658 2,4,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:33:00,10:33:00,1657 1,5,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:34:00,10:34:00,1656 2,6,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:35:00,10:35:00,1655 1,7,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:36:00,10:36:00,1654 1,8,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:37:00,10:37:00,1653 1,9,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:38:00,10:38:00,1652 1,10,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:39:00,10:39:00,1651 2,11,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:40:00,10:40:00,2128 1,12,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:40:00,10:40:00,1650 2,13,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:41:00,10:41:00,1649 1,14,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:42:00,10:42:00,1648 1,15,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:43:00,10:43:00,1647 1,16,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:44:00,10:44:00,1646 2,17,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:44:00,10:44:00,1645 1,18,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:45:00,10:45:00,1644 1,19,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:46:00,10:46:00,1643 2,20,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:47:00,10:47:00,1642 2,21,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:48:00,10:48:00,1641 2,22,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:49:00,10:49:00,1640 2,23,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:50:00,10:50:00,1639 2,24,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:51:00,10:51:00,1638 2,25,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:51:00,10:51:00,1637 2,26,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:52:00,10:52:00,1636 2,27,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:53:00,10:53:00,1635 2,28,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:53:00,10:53:00,1634 2,29,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:54:00,10:54:00,1633 2,30,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:55:00,10:55:00,2127 2,31,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:56:00,10:56:00,1632 2,32,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:57:00,10:57:00,1105 0,33,豊後森,0,0,,
48bc6b69-8454-4386-b482-1110e462fc35,10:58:00,10:58:00,1106 0,34,豊後森,1,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:49:00,15:49:00,1685 1,1,豊後森,0,1,,
38d2492a-4579-4e81-a700-1591a114b57b,15:50:00,15:50:00,1684 1,2,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:51:00,15:51:00,1662 1,3,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:52:00,15:52:00,1661 1,4,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:53:00,15:53:00,1660 1,5,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:54:00,15:54:00,1659 1,6,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:55:00,15:55:00,1658 2,7,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:56:00,15:56:00,1657 1,8,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:57:00,15:57:00,1656 2,9,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:58:00,15:58:00,1655 1,10,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,15:59:00,15:59:00,1654 1,11,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:00:00,16:00:00,1653 1,12,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:01:00,16:01:00,1652 1,13,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:02:00,16:02:00,1651 2,14,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:03:00,16:03:00,2128 1,15,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:03:00,16:03:00,1650 2,16,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:04:00,16:04:00,1649 1,17,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:05:00,16:05:00,1648 1,18,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:06:00,16:06:00,1647 1,19,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:07:00,16:07:00,1646 2,20,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:07:00,16:07:00,1645 1,21,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:08:00,16:08:00,1644 1,22,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:09:00,16:09:00,1643 2,23,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:10:00,16:10:00,1642 2,24,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:11:00,16:11:00,1641 2,25,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:12:00,16:12:00,1640 2,26,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:13:00,16:13:00,1639 2,27,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:14:00,16:14:00,1638 2,28,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:14:00,16:14:00,1637 2,29,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:15:00,16:15:00,1636 2,30,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:16:00,16:16:00,1635 2,31,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:16:00,16:16:00,1634 2,32,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:17:00,16:17:00,1633 2,33,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:18:00,16:18:00,2127 2,34,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:19:00,16:19:00,1632 2,35,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:20:00,16:20:00,1105 0,36,豊後森,0,0,,
38d2492a-4579-4e81-a700-1591a114b57b,16:21:00,16:21:00,1106 0,37,豊後森,1,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:16:00,08:16:00,1106 1,1,菅原,0,1,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:17:00,08:17:00,1105 0,2,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:18:00,08:18:00,1632 1,3,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:19:00,08:19:00,2127 1,4,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:20:00,08:20:00,1633 1,5,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:21:00,08:21:00,1634 1,6,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:21:00,08:21:00,1635 1,7,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:22:00,08:22:00,1636 1,8,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:23:00,08:23:00,1637 1,9,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:23:00,08:23:00,1638 1,10,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:24:00,08:24:00,1639 1,11,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:25:00,08:25:00,1640 1,12,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:26:00,08:26:00,1641 1,13,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:27:00,08:27:00,1642 1,14,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:28:00,08:28:00,1643 1,15,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:29:00,08:29:00,1644 1,16,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:30:00,08:30:00,1645 1,17,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:30:00,08:30:00,1646 1,18,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:31:00,08:31:00,1647 1,19,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:32:00,08:32:00,1648 1,20,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:33:00,08:33:00,1649 1,21,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:34:00,08:34:00,1650 1,22,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:34:00,08:34:00,2128 1,23,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:35:00,08:35:00,1651 1,24,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:36:00,08:36:00,1652 1,25,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:37:00,08:37:00,1653 1,26,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:38:00,08:38:00,1654 1,27,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:39:00,08:39:00,1655 1,28,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:40:00,08:40:00,1656 1,29,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:41:00,08:41:00,1657 1,30,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:42:00,08:42:00,1658 1,31,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:43:00,08:43:00,1659 1,32,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:44:00,08:44:00,1660 1,33,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:45:00,08:45:00,1661 1,34,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:46:00,08:46:00,1662 1,35,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:47:00,08:47:00,1684 1,36,菅原,0,0,,
3ea74933-dc37-4a6b-9cfc-17a95123f81c,08:48:00,08:48:00,1685 0,37,菅原,1,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:42:00,15:42:00,1663 1,1,豊後森,0,1,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:45:00,15:45:00,1662 0,2,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:46:00,15:46:00,1684 0,3,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:47:00,15:47:00,1685 1,4,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:48:00,15:48:00,1684 1,5,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:49:00,15:49:00,1662 1,6,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:50:00,15:50:00,1661 1,7,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:51:00,15:51:00,1660 1,8,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:52:00,15:52:00,1659 1,9,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:53:00,15:53:00,1658 2,10,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:54:00,15:54:00,1657 1,11,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:55:00,15:55:00,1656 2,12,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:56:00,15:56:00,1655 1,13,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:57:00,15:57:00,1654 1,14,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:58:00,15:58:00,1653 1,15,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,15:59:00,15:59:00,1652 1,16,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:00:00,16:00:00,1651 2,17,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:01:00,16:01:00,2128 1,18,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:01:00,16:01:00,1650 2,19,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:02:00,16:02:00,1649 1,20,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:03:00,16:03:00,1648 1,21,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:04:00,16:04:00,1647 1,22,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:05:00,16:05:00,1646 2,23,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:05:00,16:05:00,1645 1,24,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:06:00,16:06:00,1644 1,25,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:07:00,16:07:00,1643 2,26,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:08:00,16:08:00,1642 2,27,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:09:00,16:09:00,1641 2,28,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:10:00,16:10:00,1640 2,29,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:11:00,16:11:00,1639 2,30,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:12:00,16:12:00,1638 2,31,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:12:00,16:12:00,1637 2,32,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:13:00,16:13:00,1636 2,33,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:14:00,16:14:00,1635 2,34,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:14:00,16:14:00,1634 2,35,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:15:00,16:15:00,1633 2,36,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:16:00,16:16:00,2127 2,37,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:17:00,16:17:00,1632 2,38,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:18:00,16:18:00,1105 0,39,豊後森,0,0,,
d5bb0473-2e22-418c-8bfd-18d6867a4fef,16:19:00,16:19:00,1106 0,40,豊後森,1,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:01:00,15:01:00,1690 1,1,豊後森,0,1,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:02:00,15:02:00,1689 1,2,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:03:00,15:03:00,1688 1,3,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:04:00,15:04:00,1658 2,4,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:05:00,15:05:00,1657 1,5,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:06:00,15:06:00,1656 2,6,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:07:00,15:07:00,1655 1,7,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:08:00,15:08:00,1654 1,8,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:09:00,15:09:00,1653 1,9,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:10:00,15:10:00,1652 1,10,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:11:00,15:11:00,1651 2,11,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:12:00,15:12:00,2128 1,12,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:12:00,15:12:00,1650 2,13,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:13:00,15:13:00,1649 1,14,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:14:00,15:14:00,1648 1,15,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:15:00,15:15:00,1647 1,16,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:16:00,15:16:00,1646 2,17,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:16:00,15:16:00,1645 1,18,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:17:00,15:17:00,1644 1,19,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:18:00,15:18:00,1643 2,20,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:19:00,15:19:00,1642 2,21,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:20:00,15:20:00,1641 2,22,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:21:00,15:21:00,1640 2,23,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:22:00,15:22:00,1639 2,24,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:23:00,15:23:00,1638 2,25,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:23:00,15:23:00,1637 2,26,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:24:00,15:24:00,1636 2,27,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:25:00,15:25:00,1635 2,28,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:25:00,15:25:00,1634 2,29,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:26:00,15:26:00,1633 2,30,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:27:00,15:27:00,2127 2,31,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:28:00,15:28:00,1632 2,32,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:29:00,15:29:00,1105 0,33,豊後森,0,0,,
cd031c8d-79d7-48b2-a5fc-1aaea287ffc9,15:30:00,15:30:00,1106 0,34,豊後森,1,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:20:00,17:20:00,1232 1,1,下長野,0,1,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:21:00,17:21:00,1233 3,2,下長野,0,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:21:00,17:21:00,1880 1,3,下長野,0,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:22:00,17:22:00,1883 1,4,下長野,0,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:23:00,17:23:00,1872 1,5,下長野,0,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:24:00,17:24:00,1258 1,6,下長野,0,0,,
bae9e591-1ec3-43ac-905e-2274ff5829fa,17:25:00,17:25:00,1259 1,7,下長野,0,0,,
