stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1207 1,,稲葉,,33.2110894,131.5981348,1207 1,,0,,,,
1207 2,,稲葉,,33.2109479,131.5979682,1207 2,,0,,,,
1208 2,,大分県立病院,,33.2071206,131.5995161,1208 2,,0,,,,
1209 1,,県立病院入口,,33.2071642,131.6015462,1209 1,,0,,,,
1209 2,,県立病院入口,,33.208802,131.5998175,1209 2,,0,,,,
121 1,,上野ヶ丘中学校前,,33.2283045,131.6116639,121 1,,0,,,,
121 2,,上野ヶ丘中学校前,,33.2281968,131.6113846,121 2,,0,,,,
1210 1,,府内大橋,,33.2044005,131.6039802,1210 1,,0,,,,
1210 2,,府内大橋,,33.2060289,131.6022575,1210 2,,0,,,,
1211 1,,光吉入口,,33.2014597,131.6065788,1211 1,,0,,,,
1211 2,,光吉入口,,33.2013997,131.6062653,1211 2,,0,,,,
1212 1,,宮崎,,33.195795,131.6101381,1212 1,,0,,,,
1212 2,,宮崎,,33.1956081,131.6099331,1212 2,,0,,,,
1213 1,,軒田,,33.191674,131.6127744,1213 1,,0,,,,
1213 2,,軒田,,33.1922795,131.6120746,1213 2,,0,,,,
1214 1,,敷戸駅前,,33.1884764,131.6148042,1214 1,,0,,,,
1214 2,,敷戸駅前,,33.1885293,131.6144534,1214 2,,0,,,,
1215 1,,敷戸,,33.1855346,131.6166559,1215 1,,0,,,,
1215 2,,敷戸,,33.1857196,131.6162584,1215 2,,0,,,,
1216 1,,川久保,,33.182819,131.6168373,1216 1,,0,,,,
1216 2,,川久保,,33.1827232,131.6165095,1216 2,,0,,,,
1217 1,,大分大学入口,,33.1807263,131.6165339,1217 1,,0,,,,
1217 2,,大分大学入口,,33.1809158,131.6162353,1217 2,,0,,,,
1218 1,,高江ハイツ入口,,33.1737041,131.6236804,1218 1,,0,,,,
1218 2,,高江ハイツ入口,,33.1732306,131.6238866,1218 2,,0,,,,
1219 1,,高江,,33.1699657,131.62652,1219 1,,0,,,,
1219 2,,高江,,33.1697038,131.6267008,1219 2,,0,,,,
122 1,,上野丘一丁目,,33.2249401,131.6119161,122 1,,0,,,,
122 2,,上野丘一丁目,,33.2252886,131.6115466,122 2,,0,,,,
1220 1,,大南団地入口,,33.1692429,131.6344759,1220 1,,0,,,,
1220 2,,大南団地入口,,33.1695722,131.6335661,1220 2,,0,,,,
1221 1,,昆布刈橋,,33.1679204,131.6362968,1221 1,,0,,,,
1221 2,,昆布刈橋,,33.1673973,131.6368307,1221 2,,0,,,,
1222 1,,判田局前,,33.1660261,131.6391061,1222 1,,0,,,,
1222 2,,判田局前,,33.1659784,131.63882,1222 2,,0,,,,
1223 1,,判田橋,,33.1647617,131.6413115,1223 1,,0,,,,
1223 2,,判田橋,,33.1646388,131.6409773,1223 2,,0,,,,
1224 1,,白滝橋,,33.1604172,131.6508897,1224 1,,0,,,,
1224 2,,白滝橋,,33.1606589,131.6501364,1224 2,,0,,,,
1225 1,,川床,,33.1571637,131.6536777,1225 1,,0,,,,
1225 2,,川床,,33.1571148,131.6533967,1225 2,,0,,,,
1226 1,,へつぎ病院前,,33.1544442,131.6555608,1226 1,,0,,,,
1226 2,,へつぎ病院前,,33.1543247,131.6553501,1226 2,,0,,,,
1227 1,,戸次,,33.15230571,131.6565305,1227 1,,0,,,,
1227 2,,戸次,,33.1518078,131.6564378,1227 2,,0,,,,
1228 1,,前田,,33.1476067,131.6578391,1228 1,,0,,,,
1228 2,,前田,,33.147603,131.657564,1228 2,,0,,,,
1229 1,,中津留,,33.1438677,131.6580818,1229 1,,0,,,,
1229 2,,中津留,,33.14372332,131.6577975,1229 2,,0,,,,
123 1,,上野丘高校前,,33.2232852,131.6120239,123 1,,0,,,,
123 2,,上野丘高校前,,33.2229055,131.6118071,123 2,,0,,,,
1230 1,,利光,,33.1354943,131.6600289,1230 1,,0,,,,
1230 2,,利光,,33.1353399,131.6597932,1230 2,,0,,,,
1231 1,,上利光,,33.1302599,131.6585766,1231 1,,0,,,,
1231 2,,上利光,,33.1304406,131.6583672,1231 2,,0,,,,
1232 1,,銅尻,,33.127453,131.6568409,1232 1,,0,,,,
1232 2,,銅尻,,33.1264678,131.6559366,1232 2,,0,,,,
1233 1,,大塔,,33.1193182,131.653839,1233 1,,0,,,,
1233 2,,大塔,,33.11962,131.6535839,1233 2,,0,,,,
1234 1,,筒井,,33.114955,131.6548158,1234 1,,0,,,,
1234 2,,筒井,,33.1143127,131.6547895,1234 2,,0,,,,
1235 1,,影の木,,33.10844,131.6562334,1235 1,,0,,,,
1235 2,,影の木,,33.1084463,131.6559503,1235 2,,0,,,,
1236 1,,上り尾,,33.1021281,131.652207,1236 1,,0,,,,
1236 2,,上り尾,,33.1035341,131.6527519,1236 2,,0,,,,
1237 1,,川原,,33.0907076,131.6436505,1237 1,,0,,,,
1237 2,,川原,,33.09116205,131.6451176,1237 2,,0,,,,
1238 1,,犬飼久原,,33.0710789,131.6393638,1238 1,,0,,,,
1238 2,,犬飼久原,,33.0726971,131.6379664,1238 2,,0,,,,
124 1,,上野,,33.22248079,131.6134142,124 1,,0,,,,
124 2,,上野,,33.2224397,131.6134478,124 2,,0,,,,
1241 1,,敷戸西,,33.1871755,131.6194636,1241 1,,0,,,,
1241 2,,敷戸西,,33.1873588,131.6187137,1241 2,,0,,,,
1242 1,,敷戸南,,33.1867721,131.6228745,1242 1,,0,,,,
1242 2,,敷戸南,,33.1863479,131.6222607,1242 2,,0,,,,
1243 1,,敷戸中央,,33.1874253,131.624068,1243 1,,0,,,,
1243 2,,敷戸中央,,33.1872967,131.6240299,1243 2,,0,,,,
1244 1,,敷戸東,,33.188693,131.6259844,1244 1,,0,,,,
1244 2,,敷戸東,,33.1886233,131.6261262,1244 2,,0,,,,
1245 1,,敷戸北,,33.1900818,131.6264754,1245 1,,0,,,,
1245 2,,敷戸北,,33.1900851,131.6264742,1245 2,,0,,,,
1251 9,,星和台入口,,33.1896047,131.6154955,1251 9,,0,,,,
1252 9,,星和台,,33.1919745,131.6195243,1252 9,,0,,,,
1253 9,,芳河原台,,33.1946308,131.6183509,1253 9,,0,,,,
1254 9,,芳河原台入口,,33.195311,131.6174929,1254 9,,0,,,,
1255 1,,大分工業高校,,33.1950187,131.6158588,1255 1,,0,,,,
1255 2,,大分工業高校,,33.1950568,131.6159182,1255 2,,0,,,,
1261 2,,大分大学,,33.1764798,131.6134543,1261 2,,0,,,,
1262 9,,大分大学正門,,33.1783594,131.6170805,1262 9,,0,,,,
1263 1,,大分大学前駅,,33.177063,131.6186852,1263 1,,0,,,,
1263 2,,大分大学前駅,,33.1769782,131.6185812,1263 2,,0,,,,
1264 9,,教育センター前,,33.1744067,131.6200454,1264 9,,0,,,,
1265 2,,旦の原,,33.1732287,131.6195406,1265 2,,0,,,,
1266 1,,高江北１丁目,,33.1703234,131.6188,1266 1,,0,,,,
1266 2,,高江北１丁目,,33.1705021,131.6180212,1266 2,,0,,,,
1267 1,,高江北２丁目,,33.1694644,131.6159016,1267 1,,0,,,,
1267 2,,高江北２丁目,,33.1696224,131.6159109,1267 2,,0,,,,
1268 1,,産業科学技術センター,,33.1660805,131.6118123,1268 1,,0,,,,
1268 2,,産業科学技術センター,,33.1666847,131.611597,1268 2,,0,,,,
1269 1,,高江中央公園前,,33.1641463,131.6145948,1269 1,,0,,,,
1269 2,,高江中央公園前,,33.164229,131.6136378,1269 2,,0,,,,
1270 1,,高江中央２丁目,,33.1648627,131.6177654,1270 1,,0,,,,
1270 2,,高江中央２丁目,,33.1647674,131.6178286,1270 2,,0,,,,
1271 1,,高江中央１丁目,,33.1654959,131.622051,1271 1,,0,,,,
1271 2,,高江中央１丁目,,33.1653584,131.62193,1271 2,,0,,,,
1272 1,,新良橋,,33.162207,131.62632,1272 1,,0,,,,
1272 2,,新良橋,,33.162095,131.6262686,1272 2,,0,,,,
1273 1,,大分南高校,,33.1605159,131.6310425,1273 1,,0,,,,
1273 2,,大分南高校,,33.1603646,131.630847,1273 2,,0,,,,
1273 3,,大分南高校,,33.160645,131.6295121,1273 3,,0,,,,
1274 1,,判田台団地,,33.1631628,131.6337576,1274 1,,0,,,,
1274 2,,判田台団地,,33.1630833,131.6338576,1274 2,,0,,,,
1275 1,,判田中学校前,,33.1659602,131.6342507,1275 1,,0,,,,
1275 2,,判田中学校前,,33.1657922,131.6343685,1275 2,,0,,,,
1276 1,,大南団地西,,33.1690388,131.636435,1276 1,,0,,,,
1276 2,,大南団地西,,33.1689525,131.6364081,1276 2,,0,,,,
1277 1,,大南団地南,,33.1697931,131.6405927,1277 1,,0,,,,
1277 2,,大南団地南,,33.1698268,131.6405859,1277 2,,0,,,,
1278 1,,大南団地中央,,33.1721674,131.6401523,1278 1,,0,,,,
1278 2,,大南団地中央,,33.1721258,131.6401516,1278 2,,0,,,,
1279 1,,大南団地北,,33.1756124,131.6400104,1279 1,,0,,,,
1279 2,,大南団地北,,33.1756462,131.6400063,1279 2,,0,,,,
1281 9,,羽屋,,33.2116017,131.5951683,1281 9,,0,,,,
1282 1,,豊饒,,33.2078987,131.5963299,1282 1,,0,,,,
1282 2,,豊饒,,33.2079152,131.596194,1282 2,,0,,,,
1283 9,,県立病院西口,,33.206541,131.5968491,1283 9,,0,,,,
1284 9,,三段畑,,33.2044382,131.5979163,1284 9,,0,,,,
1285 9,,三段畑,,33.204318,131.5987419,1285 9,,0,,,,
1286 1,,畑中,,33.203389,131.5953758,1286 1,,0,,,,
1286 2,,畑中,,33.2033804,131.5953333,1286 2,,0,,,,
1287 4,,府内大橋④,畑中方面,33.2047785,131.6026489,1287 4,,0,,,,
129 1,,ホルトホール大分,,33.2311592,131.6046303,129 1,,0,,,,
129 2,,ホルトホール大分,,33.2307843,131.6039992,129 2,,0,,,,
1291 1,,南太平寺,,33.2179466,131.5943725,1291 1,,0,,,,
1291 2,,南太平寺,,33.2179144,131.5941334,1291 2,,0,,,,
1292 1,,二又,,33.2165918,131.5930612,1292 1,,0,,,,
1292 2,,二又,,33.2166662,131.5929026,1292 2,,0,,,,
1293 1,,三ヶ田町,,33.2147745,131.5906892,1293 1,,0,,,,
1293 2,,三ヶ田町,,33.2152389,131.5913099,1293 2,,0,,,,
1294 1,,城南団地入口,,33.214469,131.5882735,1294 1,,0,,,,
1294 2,,城南団地入口,,33.2145653,131.5880703,1294 2,,0,,,,
1295 9,,福徳学院高校前,,33.2157499,131.5876256,1295 9,,0,,,,
1296 1,,城南東町,,33.21886,131.5847934,1296 1,,0,,,,
1296 2,,城南東町,,33.218639,131.5851989,1296 2,,0,,,,
1297 1,,城南センター前,,33.2195136,131.583944,1297 1,,0,,,,
1297 2,,城南センター前,,33.2196169,131.5839649,1297 2,,0,,,,
1298 1,,城南公園入口,,33.2191708,131.5801752,1298 1,,0,,,,
1298 2,,城南公園入口,,33.2193128,131.5804056,1298 2,,0,,,,
1299 1,,城南西町,,33.2185025,131.5783545,1299 1,,0,,,,
1299 2,,城南西町,,33.2185396,131.5783478,1299 2,,0,,,,
13 3,,中央通り③,,33.2359041,131.6075371,13 3,,0,,,,
131 1,,東大道１丁目,,33.2304895,131.6021136,131 1,,0,,,,
131 2,,東大道１丁目,,33.2307127,131.6019798,131 2,,0,,,,
133 1,,上野丘公園,,33.2268365,131.6019554,133 1,,0,,,,
133 2,,上野丘公園,,33.2268864,131.6020473,133 2,,0,,,,
134 1,,大分市美術館,,33.2231235,131.6024572,134 1,,0,,,,
135 1,,西山公園下,,33.228067,131.607767,135 1,,0,,,,
136 1,,菜の本,,33.2276781,131.6098597,136 1,,0,,,,
137 1,,楊志館高校前,,33.2279699,131.6047559,137 1,,0,,,,
138 1,,金池南２丁目,,33.2297152,131.6100816,138 1,,0,,,,
138 2,,金池南２丁目,,33.2298288,131.6087309,138 2,,0,,,,
14 4,,中央通り④,,33.2352366,131.6075791,14 4,,0,,,,
140 1,,東大道2丁目,,33.2288055,131.6012206,140 1,,0,,,,
140 2,,東大道2丁目,,33.2287866,131.6010824,140 2,,0,,,,
1401 1,,宮崎西,,33.1981896,131.6054263,1401 1,,0,,,,
1401 2,,宮崎西,,33.1981786,131.6051172,1401 2,,0,,,,
1402 1,,光吉台入口,,33.1956281,131.6030709,1402 1,,0,,,,
1402 2,,光吉台入口,,33.1955855,131.6029387,1402 2,,0,,,,
1403 9,,光吉台,,33.1926123,131.6034394,1403 9,,0,,,,
1404 1,,宮崎台,,33.1918503,131.6067411,1404 1,,0,,,,
1404 2,,宮崎台,,33.1918546,131.6066239,1404 2,,0,,,,
1405 1,,寒田北町一丁目,,33.1903154,131.6089994,1405 1,,0,,,,
1405 2,,寒田北町一丁目,,33.1902143,131.6089822,1405 2,,0,,,,
