trans_id,lang,translation
辻口,zh-tw,辻口
辻口,ko,츠지구치
辻口,ja-Hrkt,つじくち
辻口,en,Tsujikuchi
名塚,ja,名塚
名塚,zh-cn,名冢
名塚,zh-tw,名塚
名塚,ko,나츠카
名塚,ja-Hrkt,なづか
名塚,en,Nazuka
高洲町,ja,高洲町
高洲町,zh-cn,高须町
高洲町,zh-tw,高須町
高洲町,ko,다카스쵸
高洲町,ja-Hrkt,たかすまち
高洲町,en,Takasumachi
熊崎駅前,ja,熊崎駅前
熊崎駅前,zh-cn,熊崎站前
熊崎駅前,zh-tw,熊崎站前
熊崎駅前,ko,쿠마자키역 앞
熊崎駅前,ja-Hrkt,くまさきえきまえ
熊崎駅前,en,Kumasaki Ekimae
水池,ja,水池
水池,zh-cn,水池
水池,zh-tw,水池
水池,ko,미즈이케
水池,ja-Hrkt,みずち
水池,en,Mizuchi
八里合,ja,八里合
八里合,zh-cn,八里合
八里合,zh-tw,八里合
八里合,ko,팔리합
八里合,ja-Hrkt,はちりごう
八里合,en,Hachirigou
間元,ja,間元
間元,zh-cn,間元
間元,zh-tw,間元
間元,ko,간원
間元,ja-Hrkt,まもと
間元,en,Mamoto
竹場,ja,竹場
竹場,zh-cn,竹场
竹場,zh-tw,竹場
竹場,ko,다케바
竹場,ja-Hrkt,たけば
竹場,en,Takeba
つくみん公園,ja,つくみん公園
つくみん公園,zh-cn,津久见公园
つくみん公園,zh-tw,津久見公園
つくみん公園,ko,쓰쿠민 공원
つくみん公園,ja-Hrkt,つくみんこうえん
つくみん公園,en,Tsukumin Koen
野津南,ja,野津南
野津南,zh-cn,能津南
野津南,zh-tw,能津南
野津南,ko,노즈미나미
野津南,ja-Hrkt,のつみなみ
野津南,en,Notsuminami
横網代,ja,横網代
横網代,zh-cn,横网代
横網代,zh-tw,橫網代
横網代,ko,요코미시로
横網代,ja-Hrkt,よこあじろ
横網代,en,Yokoajiro
粟手原,ja,粟手原
粟手原,zh-cn,粟手原
粟手原,zh-tw,粟手原
粟手原,ko,아와테하라
粟手原,ja-Hrkt,あわてばる
粟手原,en,Awatebaru
松崎,ja,松崎
松崎,zh-cn,松崎
松崎,zh-tw,松崎
松崎,ko,마츠자키
松崎,ja-Hrkt,まつさき
松崎,en,Matsusaki
日代駅前,ja,日代駅前
日代駅前,zh-cn,日代站前
日代駅前,zh-tw,日代站前
日代駅前,ko,니시로역 앞
日代駅前,ja-Hrkt,ひじろえきまえ
日代駅前,en,Hijiroeki mae
福良木,ja,福良木
福良木,zh-cn,福良木
福良木,zh-tw,福良木
福良木,ko,후쿠라기
福良木,ja-Hrkt,ふくらぎ
福良木,en,Fukuragi
平清水,ja,平清水
平清水,zh-cn,平清水
平清水,zh-tw,平清水
平清水,ko,평청수
平清水,ja-Hrkt,ひらそうず
平清水,en,Hirasozu
内畑,ja,内畑
内畑,zh-cn,内畑
内畑,zh-tw,內畑
内畑,ko,우치바타
内畑,ja-Hrkt,うちばた
内畑,en,Uchibata
谷川原,ja,谷川原
谷川原,zh-cn,谷川原
谷川原,zh-tw,谷川原
谷川原,ko,타니가와하라
谷川原,ja-Hrkt,たにがわばる
谷川原,en,Tanigawabaru
江無田,ja,江無田
江無田,zh-cn,江無田
江無田,zh-tw,江無田
江無田,ko,에무다
江無田,ja-Hrkt,えむた
江無田,en,emuta
新地中通り,ja,新地中通り
新地中通り,zh-cn,新地中通
新地中通り,zh-tw,新地中通
新地中通り,ko,신 지중 거리
新地中通り,ja-Hrkt,しんちなかどうり
新地中通り,en,Shinchinakadori
深田,ja,深田
深田,zh-cn,深田
深田,zh-tw,深田
深田,ko,후카다
深田,ja-Hrkt,ふかた
深田,en,Fukata
割後場,ja,割後場
割後場,zh-cn,割后场
割後場,zh-tw,割後場
割後場,ko,할인장
割後場,ja-Hrkt,わりごば
割後場,en,Warigoba
秋の江,ja,秋の江
秋の江,zh-cn,秋之江
秋の江,zh-tw,秋之江
秋の江,ko,가을강
秋の江,ja-Hrkt,あきのえ
秋の江,en,Akinoe
奥,ja,奥
奥,zh-cn,奥
奥,zh-tw,奥
奥,ko,안쪽
奥,ja-Hrkt,おく
奥,en,Oku
相浜,ja,相浜
相浜,zh-cn,相滨
相浜,zh-tw,相濱
相浜,ko,아이하마
相浜,ja-Hrkt,あいはま
相浜,en,Aihama
下の江駅前,ja,下の江駅前
下の江駅前,zh-cn,下江站前
下の江駅前,zh-tw,下江站前
下の江駅前,ko,시모노에 에키마에
下の江駅前,ja-Hrkt,したのええきまえ
下の江駅前,en,Shitanoeeki mae
下浦,ja,下浦
下浦,zh-cn,下浦
下浦,zh-tw,下浦
下浦,ko,시모우라
下浦,ja-Hrkt,したうら
下浦,en,Shitaura
土橋,ja,土橋
土橋,zh-cn,土桥
土橋,zh-tw,土橋
土橋,ko,도교
土橋,ja-Hrkt,どばし
土橋,en,Dobashi
市場六区,ja,市場六区
市場六区,zh-cn,市场第六区
市場六区,zh-tw,市場第六區
市場六区,ko,시장 6구
市場六区,ja-Hrkt,いちばろっく
市場六区,en,Ichibarokku
苙場,ja,苙場
苙場,zh-cn,苙场
苙場,zh-tw,苙場
苙場,ko,자바
苙場,ja-Hrkt,おろば
苙場,en,Oroba
岩屋橋,ja,岩屋橋
岩屋橋,zh-cn,岩屋桥
岩屋橋,zh-tw,岩屋橋
岩屋橋,ko,이와야바시
岩屋橋,ja-Hrkt,いわやばし
岩屋橋,en,Iwayabashi
神野口,ja,神野口
神野口,zh-cn,上野口
神野口,zh-tw,上野口
神野口,ko,칸노구치
神野口,ja-Hrkt,こうのぐち
神野口,en,Konoguchi
田の浦,ja,田の浦
田の浦,zh-cn,田之浦
田の浦,zh-tw,田之浦
田の浦,ko,타노우라
田の浦,ja-Hrkt,たのうら
田の浦,en,Tanoura
清流橋,ja,清流橋
清流橋,zh-cn,青流桥
清流橋,zh-tw,青流橋
清流橋,ko,청류 다리
清流橋,ja-Hrkt,せいりゅうばし
清流橋,en,Seiryubashi
弥生,ja,弥生
弥生,zh-cn,弥生
弥生,zh-tw,彌生
弥生,ko,야요이
弥生,ja-Hrkt,やよい
弥生,en,Yayoi
野田入口,ja,野田入口
野田入口,zh-cn,野田入口
野田入口,zh-tw,野田入口
野田入口,ko,노다 입구
野田入口,ja-Hrkt,のだいりぐち
野田入口,en,Nodairiguchi
若葉区,ja,若葉区
若葉区,zh-cn,若叶区
若葉区,zh-tw,若葉區
若葉区,ko,와카바구
若葉区,ja-Hrkt,わかばく
若葉区,en,Wakabaku
とよみ園,ja,とよみ園
とよみ園,zh-cn,丰见园
とよみ園,zh-tw,豐見園
とよみ園,ko,토요미엔
とよみ園,ja-Hrkt,とよみえん
とよみ園,en,Toyomien
清水原,ja,清水原
清水原,zh-cn,清水原
清水原,zh-tw,清水原
清水原,ko,시미즈하라
清水原,ja-Hrkt,そうずばる
清水原,en,Souzubaru
道尾,ja,道尾
道尾,zh-cn,道尾
道尾,zh-tw,道尾
道尾,ko,도미
道尾,ja-Hrkt,みちのお
道尾,en,Michinoo
旭町,ja,旭町
旭町,zh-cn,旭町
旭町,zh-tw,旭町
旭町,ko,아사히초
旭町,ja-Hrkt,あさひまち
旭町,en,Asahimachi
原,ja,原
原,zh-cn,原
原,zh-tw,原
原,ko,하라
原,ja-Hrkt,はる
原,en,Haru
つくみイルカ島,ja,つくみイルカ島
つくみイルカ島,zh-cn,津久见海豚岛
つくみイルカ島,zh-tw,津久見海豚島
つくみイルカ島,ko,츠쿠미 돌고래 섬
つくみイルカ島,ja-Hrkt,つくみいるかじま
つくみイルカ島,en,Tsukumi Irukajima
内平,ja,内平
内平,zh-cn,内平
内平,zh-tw,內平
内平,ko,내평
内平,ja-Hrkt,うちびら
内平,en,Uchibira
浜,ja,浜
浜,zh-cn,滨
浜,zh-tw,濱
浜,ko,해변
浜,ja-Hrkt,はま
浜,en,Hama
野津南保育園前,ja,野津南保育園前
野津南保育園前,zh-cn,野津南保育园前
野津南保育園前,zh-tw,野津南保育園前
野津南保育園前,ko,노즈 미나미 보육원 앞
野津南保育園前,ja-Hrkt,のつみなみほいくえんまえ
野津南保育園前,en,Notsuminami Hoikuen mae
刀自ヶ浦,ja,刀自ヶ浦
刀自ヶ浦,zh-cn,刀自浦
刀自ヶ浦,zh-tw,刀自浦
刀自ヶ浦,ko,칼자가포
刀自ヶ浦,ja-Hrkt,とじがうら
刀自ヶ浦,en,Tojigaura
金田入口,ja,金田入口
金田入口,zh-cn,金田入口
金田入口,zh-tw,金田入口
金田入口,ko,가네다 입구
金田入口,ja-Hrkt,きんだいりぐち
金田入口,en,Kindaiiriguchi
板屋,ja,板屋
板屋,zh-cn,板屋
板屋,zh-tw,板屋
板屋,ko,이타야
板屋,ja-Hrkt,いたや
板屋,en,Itaya
広浦,ja,広浦
広浦,zh-cn,广浦
広浦,zh-tw,廣浦
広浦,ko,히로우라
広浦,ja-Hrkt,ひろうら
広浦,en,Hiroura
川登小学校前,ja,川登小学校前
川登小学校前,zh-cn,川登小学前
川登小学校前,zh-tw,川登小學前
川登小学校前,ko,카와토 초등학교 앞
川登小学校前,ja-Hrkt,かわのぼりしょうがっこうまえ
川登小学校前,en,Kawanobori Shogakko Mae
内名,ja,内名
内名,zh-cn,内名
内名,zh-tw,内名
内名,ko,내부 이름
内名,ja-Hrkt,ないな
内名,en,Naina
佐賀関病院,ja,佐賀関病院
佐賀関病院,zh-cn,佐賀关医院
佐賀関病院,zh-tw,佐賀關醫院
佐賀関病院,ko,사가 세키 병원
佐賀関病院,ja-Hrkt,さがのせきびょういん
佐賀関病院,en,Saganosekibyouin
清水,ja,清水
清水,zh-cn,清水
清水,zh-tw,清水
清水,ko,시미즈
清水,ja-Hrkt,しみず
清水,en,Shimizu
今俵,ja,今俵
今俵,zh-cn,今俵
今俵,zh-tw,今俵
今俵,ko,이마바키
今俵,ja-Hrkt,いまびょう
今俵,en,Imabyou
住吉橋,ja,住吉橋
住吉橋,zh-cn,住吉桥
住吉橋,zh-tw,住吉橋
住吉橋,ko,스미요시바시
住吉橋,ja-Hrkt,すみよしばし
住吉橋,en,Sumiyoshibashi
小網代,ja,小網代
小網代,zh-cn,小网代
小網代,zh-tw,小網代
小網代,ko,小網代
小網代,ja-Hrkt,こあじろ
小網代,en,Koajiro
乙丸橋,ja,乙丸橋
乙丸橋,zh-cn,乙丸桥
乙丸橋,zh-tw,乙丸橋
乙丸橋,ko,을마루바시
乙丸橋,ja-Hrkt,おとまるばし
乙丸橋,en,Otomarubashi
伊崎,ja,伊崎
伊崎,zh-cn,伊崎
伊崎,zh-tw,伊崎
伊崎,ko,이자키
伊崎,ja-Hrkt,いさき
伊崎,en,Isaki
仙水小学校前,ja,仙水小学校前
仙水小学校前,zh-cn,仙水小学前
仙水小学校前,zh-tw,仙水小學前
仙水小学校前,ko,센수 초등학교 앞
仙水小学校前,ja-Hrkt,せんすいしょうがっこうまえ
仙水小学校前,en,Sensui shogakkou mae
第二工場前,ja,第二工場前
第二工場前,zh-cn,二厂前
第二工場前,zh-tw,二廠前
第二工場前,ko,제2공장 앞
第二工場前,ja-Hrkt,だいにこうじょうまえ
第二工場前,en,Daini Koujou mae
高校前,ja,高校前
高校前,zh-cn,高中之前
高校前,zh-tw,高中之前
高校前,ko,고등학교 앞
高校前,ja-Hrkt,こうこうまえ
高校前,en,Koukou mae
柳井瀬,ja,柳井瀬
柳井瀬,zh-cn,柳井濑
柳井瀬,zh-tw,柳井瀨
柳井瀬,ko,야나이세
柳井瀬,ja-Hrkt,やないぜ
柳井瀬,en,Yanaize
栃原,ja,栃原
栃原,zh-cn,栃原
栃原,zh-tw,栃原
栃原,ko,도치하라
栃原,ja-Hrkt,とちはら
栃原,en,Tochihara
今市,ja,今市
今市,zh-cn,今市
今市,zh-tw,今市
今市,ko,이마이치
今市,ja-Hrkt,いまいち
今市,en,Imaichi
桑原,ja,桑原
桑原,zh-cn,桑原
桑原,zh-tw,桑原
桑原,ko,쿠와하라
桑原,ja-Hrkt,かばる
桑原,en,Kabaru
鍛治屋橋,ja,鍛治屋橋
鍛治屋橋,zh-cn,鍛治屋桥
鍛治屋橋,zh-tw,鍛治屋橋
鍛治屋橋,ko,단지야바시
鍛治屋橋,ja-Hrkt,かじやばし
鍛治屋橋,en,Kajiyabashi
そこばえ,ja,そこばえ
そこばえ,zh-cn,推箱台
そこばえ,zh-tw,推箱台
そこばえ,ko,거기
そこばえ,ja-Hrkt,そこばえ
そこばえ,en,sokobae
蔵富,ja,蔵富
蔵富,zh-cn,蔵富
蔵富,zh-tw,蔵富
蔵富,ko,쿠라토미
蔵富,ja-Hrkt,くらとみ
蔵富,en,Kuratomi
黒島入口,ja,黒島入口
黒島入口,zh-cn,黑岛入口
黒島入口,zh-tw,黑島入口
黒島入口,ko,쿠로시마 입구
黒島入口,ja-Hrkt,くろしまいりぐち
黒島入口,en,Kuroshima iriguchi
尾原入口,ja,尾原入口
尾原入口,zh-cn,尾原入口
尾原入口,zh-tw,尾原入口
尾原入口,ko,오하라 입구
尾原入口,ja-Hrkt,おばるいりぐち
尾原入口,en,Obaru Iriguchi
浦代,ja,浦代
浦代,zh-cn,浦代
浦代,zh-tw,浦代
浦代,ko,우라시로
浦代,ja-Hrkt,うらしろ
浦代,en,Urashiro
岩崎,ja,岩崎
岩崎,zh-cn,岩崎
岩崎,zh-tw,岩崎
岩崎,ko,이와사키
岩崎,ja-Hrkt,いわさき
岩崎,en,Iwasaki
塚田,ja,塚田
塚田,zh-cn,冢田
塚田,zh-tw,塚田
塚田,ko,츠카다
塚田,ja-Hrkt,つかだ
塚田,en,Tsukada
港,ja,港
港,zh-cn,港
港,zh-tw,港
港,ko,항구
港,ja-Hrkt,みなと
港,en,Minato
一尺屋支所前,ja,一尺屋支所前
一尺屋支所前,zh-cn,一尺屋店前
一尺屋支所前,zh-tw,一尺屋店前
一尺屋支所前,ko,가늠자 지점 앞
一尺屋支所前,ja-Hrkt,いっしゃくやししょまえ
一尺屋支所前,en,Issyakuyashisho mae
垣篭,ja,垣篭
垣篭,zh-cn,垣篭
垣篭,zh-tw,垣篭
垣篭,ko,울타리
垣篭,ja-Hrkt,かきごもり
垣篭,en,Kakigomori
長幸,ja,長幸
長幸,zh-cn,長幸
長幸,zh-tw,長幸
長幸,ko,나가유키
長幸,ja-Hrkt,ちょうこう
長幸,en,Choukou
大浜,ja,大浜
大浜,zh-cn,大滨
大浜,zh-tw,大濱
大浜,ko,오하마
大浜,ja-Hrkt,おおはま
大浜,en,Ohama
株の木,ja,株の木
株の木,zh-cn,株之木
株の木,zh-tw,株之木
株の木,ko,주식 나무
株の木,ja-Hrkt,かぶのき
株の木,en,Kabunoki
ロータリー,ja,ロータリー
ロータリー,zh-cn,旋转的
ロータリー,zh-tw,旋轉的
ロータリー,ko,로타리
ロータリー,ja-Hrkt,ろーたりー
ロータリー,en,Rotary
田尾,ja,田尾
田尾,zh-cn,田尾
田尾,zh-tw,田尾
田尾,ko,타오
田尾,ja-Hrkt,たお
田尾,en,Tao
障子岩,ja,障子岩
障子岩,zh-cn,障子岩
障子岩,zh-tw,障子岩
障子岩,ko,장자암
障子岩,ja-Hrkt,しょうじいわ
障子岩,en,Shoujiiwa
一ノ瀬,ja,一ノ瀬
一ノ瀬,zh-cn,一之濑
一ノ瀬,zh-tw,一之瀨
一ノ瀬,ko,이치노세
一ノ瀬,ja-Hrkt,いちのせ
一ノ瀬,en,Ichinose
左津留,ja,左津留
左津留,zh-cn,左津留
左津留,zh-tw,左津留
左津留,ko,사츠루루
左津留,ja-Hrkt,さづる
左津留,en,Sazuru
久保浦,ja,久保浦
久保浦,zh-cn,久保浦
久保浦,zh-tw,久保浦
久保浦,ko,쿠보우라
久保浦,ja-Hrkt,くぼうら
久保浦,en,Kubora
泊ヶ内,ja,泊ヶ内
泊ヶ内,zh-cn,泊内
泊ヶ内,zh-tw,泊内
泊ヶ内,ko,박가내
泊ヶ内,ja-Hrkt,とまりがうち
泊ヶ内,en,Tomarigauchi
久保浦団地,ja,久保浦団地
久保浦団地,zh-cn,久保浦住宅区
久保浦団地,zh-tw,久保浦住宅區
久保浦団地,ko,쿠보포 단지
久保浦団地,ja-Hrkt,くぼうらだんち
久保浦団地,en,Kubouradanchi
大泊,ja,大泊
大泊,zh-cn,大泊
大泊,zh-tw,大泊
大泊,ko,대박
大泊,ja-Hrkt,おおとまり
大泊,en,Otomari
柿の浦,ja,柿の浦
柿の浦,zh-cn,柿浦
柿の浦,zh-tw,柿浦
柿の浦,ko,감의 우라
柿の浦,ja-Hrkt,かきのうら
柿の浦,en,Kakinoura
落谷,ja,落谷
落谷,zh-cn,落谷
落谷,zh-tw,落谷
落谷,ko,낙골
落谷,ja-Hrkt,おちだに
落谷,en,Ochidani
心行院前,ja,心行院前
心行院前,zh-cn,心行院前
心行院前,zh-tw,心行院前
心行院前,ko,심행원 앞
心行院前,ja-Hrkt,しんぎょういんまえ
心行院前,en,Shingyoin mae
入船,ja,入船
入船,zh-cn,入船
入船,zh-tw,入船
入船,ko,입선
入船,ja-Hrkt,いりふね
入船,en,Irifune
千怒農協前,ja,千怒農協前
千怒農協前,zh-cn,千怒农协前
千怒農協前,zh-tw,千怒農協前
千怒農協前,ko,치노농협전
千怒農協前,ja-Hrkt,ちぬのうきょうまえ
千怒農協前,en,chinu nokyou mae
西の内,ja,西の内
西の内,zh-cn,西之内
西の内,zh-tw,西之內
西の内,ko,서쪽 내
西の内,ja-Hrkt,にしのうち
西の内,en,Nishinouchi
津井越,ja,津井越
津井越,zh-cn,津井越
津井越,zh-tw,津井越
津井越,ko,쓰이 고에
津井越,ja-Hrkt,ついごえ
津井越,en,Tsuigoe
板井畑,ja,板井畑
板井畑,zh-cn,板井畑
板井畑,zh-tw,板井畑
板井畑,ko,이타이 밭
板井畑,ja-Hrkt,いたいばた
板井畑,en,itaibata
新地,ja,新地
新地,zh-cn,新地
新地,zh-tw,新地
新地,ko,신지
新地,ja-Hrkt,しんち
新地,en,Shinchi
中川内,ja,中川内
中川内,zh-cn,中川内
中川内,zh-tw,中川內
中川内,ko,나카가와우치
中川内,ja-Hrkt,なかがわち
中川内,en,Nakagawachi
浜田,ja,浜田
浜田,zh-cn,滨田
浜田,zh-tw,濱田
浜田,ko,하마다
浜田,ja-Hrkt,はまだ
浜田,en,Hamada
江の浦越,ja,江の浦越
江の浦越,zh-cn,江之浦越
江の浦越,zh-tw,江之浦越
江の浦越,ko,에노우라코시
江の浦越,ja-Hrkt,えのうらごえ
江の浦越,en,Enouragoe
乙見,ja,乙見
乙見,zh-cn,乙见
乙見,zh-tw,乙見
乙見,ko,오토미
乙見,ja-Hrkt,おとみ
乙見,en,Otomi
市浜,ja,市浜
市浜,zh-cn,市滨
市浜,zh-tw,市濱
市浜,ko,이치하마
市浜,ja-Hrkt,いちはま
市浜,en,Ichihama
山田橋,ja,山田橋
山田橋,zh-cn,山田桥
山田橋,zh-tw,山田橋
山田橋,ko,야마다 다리
山田橋,ja-Hrkt,やまだばし
山田橋,en,Yamadabashi
西泊,ja,西泊
西泊,zh-cn,西泊
西泊,zh-tw,西泊
西泊,ko,서박
西泊,ja-Hrkt,にしどまり
西泊,en,Nishidomari
生の原,ja,生の原
生の原,zh-cn,生之原
生の原,zh-tw,生之原
生の原,ko,원시원
生の原,ja-Hrkt,しょうのはる
生の原,en,Shonoharu
網代,ja,網代
網代,zh-cn,网代
網代,zh-tw,網代
網代,ko,그물
網代,ja-Hrkt,あじろ
網代,en,Ajiro
亀の甲,ja,亀の甲
亀の甲,zh-cn,鳖甲
亀の甲,zh-tw,鱉甲
亀の甲,ko,거북이
亀の甲,ja-Hrkt,かめのこう
亀の甲,en,Kamenoko
平岩,ja,平岩
平岩,zh-cn,平岩
平岩,zh-tw,平岩
平岩,ko,평암
平岩,ja-Hrkt,ひらいわ
平岩,en,Hiraiwa
王子,ja,王子
王子,zh-cn,王子
王子,zh-tw,王子
王子,ko,왕자
王子,ja-Hrkt,おおじ
王子,en,Ohji
川内,ja,川内
川内,zh-cn,川内
川内,zh-tw,川内
川内,ko,카와우치
川内,ja-Hrkt,かわち
川内,en,Kawachi
野津市,ja,野津市
野津市,zh-cn,野津市
野津市,zh-tw,野津市
野津市,ko,노즈시
野津市,ja-Hrkt,のついち
野津市,en,Notsuichi
中津浦,ja,中津浦
中津浦,zh-cn,中津浦
中津浦,zh-tw,中津浦
中津浦,ko,나카츠우라
中津浦,ja-Hrkt,なかつら
中津浦,en,Nakatsura
鹿の浦,ja,鹿の浦
鹿の浦,zh-cn,鹿浦
鹿の浦,zh-tw,鹿浦
鹿の浦,ko,가노노우라
鹿の浦,ja-Hrkt,しかのうら
鹿の浦,en,Shikanoura
小学校前,ja,小学校前
小学校前,zh-cn,小学前
小学校前,zh-tw,小學前
小学校前,ko,초등학교 앞
小学校前,ja-Hrkt,しょうがっこうまえ
小学校前,en,Shogakkou mae
風連鍾乳洞入口,ja,風連鍾乳洞入口
風連鍾乳洞入口,zh-cn,風連石灰岩洞口
風連鍾乳洞入口,zh-tw,風連石灰岩洞口
風連鍾乳洞入口,ko,풍련 종유동 입구
風連鍾乳洞入口,ja-Hrkt,ふうれんしょうにゅうどういりぐち
風連鍾乳洞入口,en,Furenshonyudou iriguchi
本丁,ja,本丁
本丁,zh-cn,本丁
本丁,zh-tw,本丁
本丁,ko,혼쵸
本丁,ja-Hrkt,ほんちょう
本丁,en,Honcho
大野竹田バス本社,ja,大野竹田バス本社
大野竹田バス本社,zh-cn,大野竹田巴士总公司
大野竹田バス本社,zh-tw,大野竹田巴士總公司
大野竹田バス本社,ko,오노 타케다 버스 본사
大野竹田バス本社,ja-Hrkt,おおのたけたばすほんしゃ
大野竹田バス本社,en,Ohno Taketa Bus Honsha
権現堂,ja,権現堂
権現堂,zh-cn,权现堂
権現堂,zh-tw,權現堂
権現堂,ko,권현당
権現堂,ja-Hrkt,ごんげんどう
権現堂,en,Gongendou
東光寺,ja,東光寺
東光寺,zh-cn,东光寺
東光寺,zh-tw,東光寺
東光寺,ko,도코지
東光寺,ja-Hrkt,とうこうじ
東光寺,en,Toukoji
深江,ja,深江
深江,zh-cn,深江
深江,zh-tw,深江
深江,ko,후카에
深江,ja-Hrkt,ふかえ
深江,en,Fukae
セメント町,ja,セメント町
セメント町,zh-cn,水泥町
セメント町,zh-tw,水泥町
セメント町,ko,시멘트 마을
セメント町,ja-Hrkt,せめんとまち
セメント町,en,cement machi
局前,ja,局前
局前,zh-cn,车站前
局前,zh-tw,車站前
局前,ko,국전
局前,ja-Hrkt,きょくまえ
局前,en,Kyoku mae
佐賀関,ja,佐賀関
佐賀関,zh-cn,佐贺关
佐賀関,zh-tw,佐賀關
佐賀関,ko,사가세키
佐賀関,ja-Hrkt,さがのせき
佐賀関,en,Saganoseki
坊ヶ迫,ja,坊ヶ迫
坊ヶ迫,zh-cn,坊迫
坊ヶ迫,zh-tw,坊迫
坊ヶ迫,ko,보가 박
坊ヶ迫,ja-Hrkt,ぼうがさこ
坊ヶ迫,en,Bougasako
熊崎支所前,ja,熊崎支所前
熊崎支所前,zh-cn,熊崎分店前
熊崎支所前,zh-tw,熊崎分店前
熊崎支所前,ko,구마자키 출장소 앞
熊崎支所前,ja-Hrkt,くまさきししょまえ
熊崎支所前,en,Kumasakishisho mae
柳原橋,ja,柳原橋
柳原橋,zh-cn,柳原桥
柳原橋,zh-tw,柳原橋
柳原橋,ko,야나기하라 다리
柳原橋,ja-Hrkt,やなぎはらばし
柳原橋,en,Yanagiharabashi
市浜入口,ja,市浜入口
市浜入口,zh-cn,市滨入口
市浜入口,zh-tw,市濱入口
市浜入口,ko,이치하마 입구
市浜入口,ja-Hrkt,いちはまいりぐち
市浜入口,en,Ichihamairiguchi
辻,ja,辻
辻,zh-cn,辻
辻,zh-tw,辻
辻,ko,츠지
辻,ja-Hrkt,つじ
辻,en,Tsuji
落の浦,ja,落の浦
落の浦,zh-cn,落浦
落の浦,zh-tw,落浦
落の浦,ko,낙노포
落の浦,ja-Hrkt,おちのうら
落の浦,en,Ochinoura
中村屋,ja,中村屋
中村屋,zh-cn,中村屋
中村屋,zh-tw,中村屋
中村屋,ko,나카무라야
中村屋,ja-Hrkt,なかむらや
中村屋,en,Nakamuraya
手無地蔵,ja,手無地蔵
手無地蔵,zh-cn,手无地藏
手無地蔵,zh-tw,手無地藏
手無地蔵,ko,손무지장
手無地蔵,ja-Hrkt,てなしじぞう
手無地蔵,en,Tenashijizou
岩屋口,ja,岩屋口
岩屋口,zh-cn,岩屋口
岩屋口,zh-tw,岩屋口
岩屋口,ko,이와야구치
岩屋口,ja-Hrkt,いわやぐち
岩屋口,en,Iwayaguchi
日当,ja,日当
日当,zh-cn,日当
日当,zh-tw,日当
日当,ko,일당
日当,ja-Hrkt,ひなた
日当,en,Hinata
名塚原,ja,名塚原
名塚原,zh-cn,名塚原
名塚原,zh-tw,名塚原
名塚原,ko,나츠카하라
名塚原,ja-Hrkt,なづかばる
名塚原,en,Nazukabaru
川内入口,ja,川内入口
川内入口,zh-cn,川内入口
川内入口,zh-tw,川內入口
川内入口,ko,가와우치 입구
川内入口,ja-Hrkt,かわちいりぐち
川内入口,en,Kawachiiriguchi
北中学校前,ja,北中学校前
北中学校前,zh-cn,北中学前
北中学校前,zh-tw,北中學前
北中学校前,ko,북중학교 앞
