trans_id,lang,translation
鉄輪,ja-Hrkt,かんなわ
流川５丁目,ja,流川５丁目
流川５丁目,ja-Hrkt,ながれかわ５ちょうめ
流川５丁目,en,Nagarekawa 5 Chome
流川５丁目,ko,나가레카와고초메
流川５丁目,zh-cn,流川５丁目
流川５丁目,zh-tw,流川５丁目
中津留,ja,中津留
中津留,ja-Hrkt,なかつる
野田,ja,野田
野田,ja-Hrkt,のだ
野田,en,Noda
野田,ko,노다
野田,zh-cn,野田
野田,zh-tw,野田
大所,ja,大所
大所,ja-Hrkt,おところ
境川小学校前,ja,境川小学校前
境川小学校前,ja-Hrkt,さかいがわしょうがっこうまえ
境川小学校前,en,Sakaigawa Shogakko Mae
境川小学校前,ko,사카이가와쇼갓코마에
境川小学校前,zh-cn,境川小学校前
境川小学校前,zh-tw,境川小學校前
砂原,ja,砂原
砂原,ja-Hrkt,すなばる
砂原,en,Sunabaru
砂原,ko,스나바루
砂原,zh-cn,砂原
砂原,zh-tw,砂原
北鉄輪,ja,北鉄輪
北鉄輪,ja-Hrkt,きたかんなわ
北鉄輪,en,Kita Kannawa
北鉄輪,ko,기타칸나와
北鉄輪,zh-cn,北铁轮
北鉄輪,zh-tw,北鐵輪
新別府,ja,新別府
新別府,ja-Hrkt,しんべっぷ
小倉,ja,小倉
小倉,ja-Hrkt,おぐら
野口原児童公園前,ja,野口原児童公園前
野口原児童公園前,ja-Hrkt,のぐちばるじどうこうえんまえ
鶴見原,ja,鶴見原
鶴見原,ja-Hrkt,つるみばる
観海寺入口,ja,観海寺入口
観海寺入口,ja-Hrkt,かんかいじいりぐち
観海寺入口,en,Kankaiji Iriguchi
観海寺入口,ko,간카이지이리구치
観海寺入口,zh-cn,观海寺入口
観海寺入口,zh-tw,觀海寺入口
光の園前,ja,光の園前
光の園前,ja-Hrkt,ひかりのそのまえ
光の園前,en,Hikari no Sono Mae
光の園前,ko,히카리노소노마에
光の園前,zh-cn,光之园前
光の園前,zh-tw,光之園前
朝日橋,ja,朝日橋
朝日橋,ja-Hrkt,あさひばし
朝日橋,en,Asahibashi
朝日橋,ko,아사히바시
朝日橋,zh-cn,朝日桥
朝日橋,zh-tw,朝日橋
やまなみ荘前,ja,やまなみ荘前
やまなみ荘前,ja-Hrkt,やまなみそうまえ
やまなみ荘前,en,Kuju Onsen Yamanamiso Mae
やまなみ荘前,ko,구주온센야마나미소마에
やまなみ荘前,zh-cn,九重温泉山峦庄前
やまなみ荘前,zh-tw,九重溫泉山巒莊前
港中央通り,ja,港中央通り
港中央通り,ja-Hrkt,みなとちゅうおうどおり
館石,ja,館石
館石,ja-Hrkt,やかたいし
館石,en,Yakataishi
館石,ko,야카타이시
館石,zh-cn,馆石
館石,zh-tw,館石
霊園入口,ja,霊園入口
霊園入口,ja-Hrkt,れいえんいりぐち
霊園入口,en,Myoban Clinic
霊園入口,ko,묘반클리닉
霊園入口,zh-cn,明矾医院
霊園入口,zh-tw,明礬醫院
ベネフィットフォーユー前,ja,ベネフィットフォーユー前
ベネフィットフォーユー前,ja-Hrkt,べねふぃっとふぉーゆー前
鶴見ヶ丘団地東口,ja,鶴見ヶ丘団地東口
鶴見ヶ丘団地東口,ja-Hrkt,つるみがおかだんちひがしぐち
静雲荘前,ja,静雲荘前
静雲荘前,ja-Hrkt,せいうんそうまえ
別府翔青高校上,ja,別府翔青高校上
別府翔青高校上,ja-Hrkt,べっぷしょうせいこうこううえ
朝日台,ja,朝日台
朝日台,ja-Hrkt,あさひだい
朝日台,en,Asahidai
朝日台,ko,아사히다이
朝日台,zh-cn,朝日台
朝日台,zh-tw,朝日台
石垣幸橋,ja,石垣幸橋
石垣幸橋,ja-Hrkt,いしがきさいわいばし
石垣幸橋,en,Ishigaki Saiwaibashi
石垣幸橋,ko,이시가키사이와이바시
石垣幸橋,zh-cn,石垣幸桥
石垣幸橋,zh-tw,石垣幸橋
朝日小学校前,ja,朝日小学校前
朝日小学校前,ja-Hrkt,あさひしょうがっこうまえ
生目町,ja,生目町
生目町,ja-Hrkt,いけめちょう
生目町,en,Ikimecho
生目町,ko,이키메초
生目町,zh-cn,生目町
生目町,zh-tw,生目町
雲泉寺橋,ja,雲泉寺橋
雲泉寺橋,ja-Hrkt,うんぜんじばし
雲泉寺橋,en,Unzenjibashi
雲泉寺橋,ko,운젠지바시
雲泉寺橋,zh-cn,云泉寺桥
雲泉寺橋,zh-tw,雲泉寺橋
新興地,ja,新興地
新興地,ja-Hrkt,しんこうち
別大駅前,ja,別大駅前
別大駅前,ja-Hrkt,べつだいえきまえ
朝日,ja,朝日
朝日,ja-Hrkt,あさひ
流川８丁目,ja,流川８丁目
流川８丁目,ja-Hrkt,ながれかわ８ちょうめ
船小路,ja,船小路
船小路,ja-Hrkt,ふなこうじ
船小路,en,Funakoji
船小路,ko,후나코지
船小路,zh-cn,船小路
船小路,zh-tw,船小路
亀川中町,ja,亀川中町
亀川中町,ja-Hrkt,かめがわなかまち
亀川中町,en,Kamegawa Nakamachi
亀川中町,ko,가메가와나카마치
亀川中町,zh-cn,龟川中町
亀川中町,zh-tw,龜川中町
汐見町,ja,汐見町
汐見町,ja-Hrkt,しおみちょう
別府医療センター,ja,別府医療センター
別府医療センター,ja-Hrkt,べっぷいりょうせんたー
照波園,ja,照波園
照波園,ja-Hrkt,しょうはえん
弁天前,ja,弁天前
弁天前,ja-Hrkt,べんてんまえ
天満町,ja,天満町
天満町,ja-Hrkt,てんまんちょう
天満町,en,Temmancho
天満町,ko,덴만초
天満町,zh-cn,天满町
天満町,zh-tw,天滿町
娘田,ja,娘田
娘田,ja-Hrkt,むすめだ
竹の内,ja,竹の内
竹の内,ja-Hrkt,たけのうち
竹の内,en,Takenouchi
竹の内,ko,다케노우치
竹の内,zh-cn,竹之内
竹の内,zh-tw,竹之內
扇山団地,ja,扇山団地
扇山団地,ja-Hrkt,おおぎやまだんち
亀陽泉,ja,亀陽泉
亀陽泉,ja-Hrkt,きようせん
亀陽泉,en,Kiyosen
亀陽泉,ko,기요센
亀陽泉,zh-cn,龟阳泉
亀陽泉,zh-tw,龜陽泉
荒木,ja,荒木
荒木,ja-Hrkt,あらき
荒木,en,Araki
荒木,ko,아라키
荒木,zh-cn,荒木
荒木,zh-tw,荒木
九重夢大吊り橋,ja,九重夢大吊り橋
九重夢大吊り橋,ja-Hrkt,ここのえゆめおおつりばし
亀川浜田,ja,亀川浜田
亀川浜田,ja-Hrkt,かめがわはまだ
流川ゆめタウン前,ja,流川ゆめタウン前
流川ゆめタウン前,ja-Hrkt,ながれかわゆめたうんまえ
流川ゆめタウン前,en,Nagarekawa Yume Town Mae
流川ゆめタウン前,ko,나가레카와유메타운마에
流川ゆめタウン前,zh-cn,流川梦想城前
流川ゆめタウン前,zh-tw,流川夢想城前
御園,ja,御園
御園,ja-Hrkt,みその
別府駅西口,ja,別府駅西口
別府駅西口,ja-Hrkt,べっぷえきにしぐちいち
別府駅西口,en,Beppu Eki Nishiguchi
別府駅西口,ko,벳푸에키니시구치
別府駅西口,zh-cn,别府站西口
別府駅西口,zh-tw,別府站西口
第三埠頭入口,ja,第三埠頭入口
第三埠頭入口,ja-Hrkt,だい３ふとういりぐち
本坊主,ja,本坊主
本坊主,ja-Hrkt,ほんぼうず
扇山２３組,ja,扇山２３組
扇山２３組,ja-Hrkt,おおぎやま２３くみ
石垣８丁目,ja,石垣８丁目
石垣８丁目,ja-Hrkt,いしがき８ちょうめ
石垣８丁目,en,Ishigaki 8 Chome
石垣８丁目,ko,이시가키핫초메
石垣８丁目,zh-cn,石垣８丁目
石垣８丁目,zh-tw,石垣８丁目
射撃場入口,ja,射撃場入口
別府発達医療センター前,ja,別府発達医療センター前
別府発達医療センター前,ja-Hrkt,べっぷはったついりょうせんたーまえ
別府発達医療センター前,en,Beppu Hattatsu Iryo Center Mae
別府発達医療センター前,ko,벳푸핫타쓰이료센터마에
別府発達医療センター前,zh-cn,别府发达医疗中心前
別府発達医療センター前,zh-tw,別府發達醫療中心前
扇山町,ja,扇山町
扇山町,ja-Hrkt,おおぎやまちょう
扇山町,en,Ogiyamacho
扇山町,ko,오기야마초
扇山町,zh-cn,扇山町
扇山町,zh-tw,扇山町
紺屋地獄前,ja,紺屋地獄前
紺屋地獄前,ja-Hrkt,こんやじごくまえ
堀田,ja,堀田
堀田,ja-Hrkt,ほりた
内竈入口,ja,内竈入口
内竈入口,ja-Hrkt,うちかまどいりぐち
宝蓮寺,ja,宝蓮寺
宝蓮寺,ja-Hrkt,ほうれんじ
餅ヶ浜,ja,餅ヶ浜
餅ヶ浜,ja-Hrkt,もちがはま
深町,ja,深町
深町,ja-Hrkt,ふかまち
射撃場入口,en,Shagekijo Iriguchi
射撃場入口,ko,샤게키조이리구치
射撃場入口,zh-cn,射击场入口
射撃場入口,zh-tw,射擊場入口
中部中学校前,ja,中部中学校前
中部中学校前,ja-Hrkt,ちゅうぶちゅうがっこうまえ
中部中学校前,en,Chubu Chugakko
中部中学校前,ko,주부추갓코
中部中学校前,zh-cn,中部中学校
中部中学校前,zh-tw,中部中學校
儀丁場,ja,儀丁場
儀丁場,ja-Hrkt,ぎちょうば
儀丁場,en,Gichoba
儀丁場,ko,기초바
儀丁場,zh-cn,仪丁场
儀丁場,zh-tw,儀丁場
志高湖畔,ja,志高湖畔
志高湖畔,ja-Hrkt,しだかこはん
宝泉寺,ja,宝泉寺
宝泉寺,ja-Hrkt,ほうせんじ
宝泉寺,en,Hosenji
宝泉寺,ko,호센지
宝泉寺,zh-cn,宝泉寺
宝泉寺,zh-tw,寶泉寺
トンネル口,ja,トンネル口
トンネル口,ja-Hrkt,とんねるぐち
流川１２丁目,ja,流川１２丁目
流川１２丁目,ja-Hrkt,ながれかわ１２ちょうめ
扇山温泉下,ja,扇山温泉下
扇山温泉下,ja-Hrkt,おおぎやまおんせんした
霊泉寺,ja,霊泉寺
霊泉寺,ja-Hrkt,れいせんじ
かいがけ,ja,かいがけ
かいがけ,ja-Hrkt,かいがけ
下畑,ja,下畑
下畑,ja-Hrkt,したばたけ
下畑,en,Shitabatake
下畑,ko,시타바타케
下畑,zh-cn,下畑
下畑,zh-tw,下畑
亀川亀陽泉前,ja,亀川亀陽泉前
亀川亀陽泉前,ja-Hrkt,かめがわきようせんまえ
明礬,ja,明礬
明礬,ja-Hrkt,みょうばん
明礬,en,Myoban
明礬,ko,묘반
明礬,zh-cn,明矾
明礬,zh-tw,明礬
別府溝部学園短大前,ja,別府溝部学園短大前
別府溝部学園短大前,ja-Hrkt,べっぷみぞべがくえんたんだいまえ
別府溝部学園短大前,en,Beppu Mizobe Gakuen Tandai Mae
別府溝部学園短大前,ko,벳푸미조베가쿠엔탄다이마에
別府溝部学園短大前,zh-cn,别府沟部学园短大前
別府溝部学園短大前,zh-tw,別府溝部學園短大前
南原,ja,南原
南原,en,Minamibaru
南原,ko,미나미바루
南原,zh-cn,南原
南原,zh-tw,南原
上野口,ja,上野口
上野口,ja-Hrkt,かみのぐち
上野口,en,Kami Noguchi
上野口,ko,가미노구치
上野口,zh-cn,上野口
上野口,zh-tw,上野口
大分空港,ja,大分空港
大分空港,ja-Hrkt,おおいたくうこう
大分空港,en,Oita Airport
大分空港,ko,오이타 공항
大分空港,zh-cn,大分机场
大分空港,zh-tw,大分機場
別府翔青高校前,ja,別府翔青高校前
別府翔青高校前,ja-Hrkt,べっぷしょうせいこうこうまえ
新興地,en,Shinkochi
新興地,ko,신코치
新興地,zh-cn,新兴地
新興地,zh-tw,新興地
火売町,ja,火売町
火売町,ja-Hrkt,ほのめちょう
火売町,en,Honomecho
火売町,ko,호노메초
火売町,zh-cn,火卖町
火売町,zh-tw,火賣町
別府大学下,ja,別府大学下
別府大学下,ja-Hrkt,べっぷだいがくした
鶴見原,en,Tsurumibaru
鶴見原,ko,쓰루미바루
鶴見原,zh-cn,鹤见原
鶴見原,zh-tw,鶴見原
鶴見病院東口,ja,鶴見病院東口
鶴見病院東口,ja-Hrkt,つるみびょういんひがしぐち
鶴見病院東口,en,Tsurumi Byoin Higashiguchi
鶴見病院東口,ko,쓰루미뵤인히가시구치
鶴見病院東口,zh-cn,鹤见医院东口
鶴見病院東口,zh-tw,鶴見醫院東口
別府北浜,en,Beppu Kitahama(Kamenoi Bus Center)
別府北浜,ko,벳푸키타하마 [기타하마버스센터]
別府北浜,zh-cn,别府北滨［北滨巴士中心］
別府北浜,zh-tw,別府北濱［北濱巴士中心］
吉弘神社前,ja,吉弘神社前
吉弘神社前,ja-Hrkt,よしひろじんじゃまえ
東山小中学校前,ja,東山小中学校前
東山小中学校前,ja-Hrkt,ひがしやましょうちゅうがっこうまえ
東山小中学校前,en,Higashiyama Shochugakko Mae
東山小中学校前,ko,히가시야마쇼추갓코마에
東山小中学校前,zh-cn,东山小中学校前
東山小中学校前,zh-tw,東山小中學校前
本坊主,en,Hombozu
本坊主,ko,혼보즈
本坊主,zh-cn,本坊主
本坊主,zh-tw,本坊主
中の原,ja,中の原
中の原,ja-Hrkt,なかのはる
大所,en,Otokoro
大所,ko,오토코로
大所,zh-cn,大所
大所,zh-tw,大所
古賀原,ja,古賀原
古賀原,ja-Hrkt,こがばる
別府ロープウェイ,ja,別府ロープウェイ
別府ロープウェイ,ja-Hrkt,べっぷろーぷうぇい
別府ロープウェイ,en,Beppu Ropeway
別府ロープウェイ,ko,벳푸로프웨이
別府ロープウェイ,zh-cn,别府索道
別府ロープウェイ,zh-tw,別府索道
春木,ja,春木
春木,ja-Hrkt,はるき
ゴルフ場入口,ja,ゴルフ場入口
ゴルフ場入口,ja-Hrkt,ごるふじょういりぐち
上人ヶ浜公園前,ja,上人ヶ浜公園前
上人ヶ浜公園前,ja-Hrkt,しょうにんがはまこうえんまえ
観海寺橋,ja,観海寺橋
観海寺橋,ja-Hrkt,かんかいじばし
南立石２区,ja,南立石２区
南立石２区,ja-Hrkt,みなみたていし２く
南立石２区,en,Minami Tateishi Niku
南立石２区,ko,미나미타테이시니쿠
南立石２区,zh-cn,南立石二区
南立石２区,zh-tw,南立石二區
下田中,ja,下田中
下田中,ja-Hrkt,しもたなか
迫,ja,迫
迫,ja-Hrkt,さこ
是定,ja,是定
是定,ja-Hrkt,これさだ
是定,en,Koresada
是定,ko,고레사다
是定,zh-cn,是定
是定,zh-tw,是定
亀川新川,ja,亀川新川
亀川新川,ja-Hrkt,かめがわしんかわ
亀川新川,en,Kamegawa Shinkawa
亀川新川,ko,가메가와신카와
亀川新川,zh-cn,龟川新川
亀川新川,zh-tw,龜川新川
猪の瀬戸,ja,猪の瀬戸
猪の瀬戸,ja-Hrkt,いのせと
猪の瀬戸,en,Inoseto
猪の瀬戸,ko,이노세토
猪の瀬戸,zh-cn,猪之濑户
猪の瀬戸,zh-tw,豬之瀨戶
河内,ja,河内
河内,ja-Hrkt,こうち
別府タワー前,ja,別府タワー前
別府タワー前,ja-Hrkt,べっぷたわーまえ
別府タワー前,en,Beppu Tower Mae
別府タワー前,ko,벳푸타워마에
別府タワー前,zh-cn,别府塔前
別府タワー前,zh-tw,別府塔前
星生温泉前,ja,星生温泉前
星生温泉前,ja-Hrkt,ほっしょうおんせんまえ
幸通り,ja,幸通り
幸通り,ja-Hrkt,しあわせどおり
サファリ,ja,サファリ
サファリ,ja-Hrkt,さふぁり
スギノイパレス,ja,スギノイパレス
スギノイパレス,ja-Hrkt,すぎのいぱれす
スギノイパレス,en,Suginoi Palace
スギノイパレス,ko,스기노이파레스
スギノイパレス,zh-cn,杉乃井宫殿温泉
スギノイパレス,zh-tw,杉乃井宮殿溫泉
南石垣,ja,南石垣
南石垣,ja-Hrkt,みなみいしがき
南石垣,en,Minami Ishigaki
南石垣,ko,미나미이시가키
南石垣,zh-cn,南石垣
南石垣,zh-tw,南石垣
新港町,ja,新港町
新港町,ja-Hrkt,しんみなとまち
新港町,en,Shin Minatomachi
新港町,ko,신미나토마치
新港町,zh-cn,新港町
新港町,zh-tw,新港町
弁天前,en,Benten Mae
弁天前,ko,벤텐마에
弁天前,zh-cn,弁天前
弁天前,zh-tw,弁天前
小田の池,ja,小田の池
小田の池,ja-Hrkt,おだのいけ
南原,ja-Hrkt,みなみばる
竹細工伝産会館前,ja,竹細工伝産会館前
竹細工伝産会館前,ja-Hrkt,たけざいくでんさんかいかんまえ
今井,ja,今井
今井,ja-Hrkt,いまい
総合体育館前,ja,総合体育館前
総合体育館前,ja-Hrkt,そうごうたいいくかんまえ
総合体育館前,en,Sogo Taiikukan Mae
総合体育館前,ko,소고타이이쿠칸마에
総合体育館前,zh-cn,综合体育馆前
総合体育館前,zh-tw,綜合體育館前
南立石公園前,ja,南立石公園前
南立石公園前,ja-Hrkt,みなみたていしこうえんまえ
湯布高原,ja,湯布高原
湯布高原,ja-Hrkt,ゆふこうげん
湯布高原,en,Yufu Kogen
湯布高原,ko,유후코겐
湯布高原,zh-cn,汤布高原
湯布高原,zh-tw,湯布高原
扇山公民館前,ja,扇山公民館前
扇山公民館前,ja-Hrkt,おおぎやまこうみんかんまえ
扇山公民館前,en,Ogiyama Kominkan Mae
扇山公民館前,ko,오기야마코민칸마에
扇山公民館前,zh-cn,扇山公民馆前
扇山公民館前,zh-tw,扇山公民館前
西法寺,ja,西法寺
西法寺,ja-Hrkt,さいほうじ
大平井,ja,大平井
大平井,ja-Hrkt,おおひらい
ホテル白菊前,ja,ホテル白菊前
ホテル白菊前,ja-Hrkt,ほてるしらぎくまえ
ホテル白菊前,en,Hotel Shiragiku Mae
ホテル白菊前,ko,호텔시라기쿠마에
ホテル白菊前,zh-cn,白菊酒店前
ホテル白菊前,zh-tw,白菊酒店前
西別府病院下,ja,西別府病院下
西別府病院下,ja-Hrkt,にしべっぷびょういんした
由布見通り入口,ja,由布見通り入口
由布見通り入口,ja-Hrkt,ゆふみどおりいりぐち
由布見通り入口,en,Yufumi Dori Iriguchi
由布見通り入口,ko,유후미도리이리구치
由布見通り入口,zh-cn,由布见通入口
由布見通り入口,zh-tw,由布見通入口
明星上,ja,明星上
明星上,ja-Hrkt,みょうじょううえ
別府翔青高校上,en,-1
別府翔青高校上,ko,-1
別府翔青高校上,zh-cn,-1
別府翔青高校上,zh-tw,-1
四の湯,ja,四の湯
四の湯,ja-Hrkt,しのゆ
四の湯,en,Shinoyu
四の湯,ko,시노유
四の湯,zh-cn,四之汤
四の湯,zh-tw,四之湯
別府リハビリテーションセンター,ja,別府リハビリテーションセンター
別府リハビリテーションセンター,ja-Hrkt,べっぷりはびりてーしょんせんたー
別府リハビリテーションセンター,en,Beppu Rehabili Seimon Mae
別府リハビリテーションセンター,ko,벳푸리허빌세이몬마에
別府リハビリテーションセンター,zh-cn,别府康复中心正门前
別府リハビリテーションセンター,zh-tw,別府康復中心正門前
扇山団地入口,ja,扇山団地入口
扇山団地入口,ja-Hrkt,おおぎやまだんちいりぐち
扇山団地入口,en,Ogiyama Danchi Iriguchi
扇山団地入口,ko,오기야마단치이리구치
扇山団地入口,zh-cn,扇山团地入口
扇山団地入口,zh-tw,扇山團地入口
小田の池,en,Odanoike
小田の池,ko,오다노이케
小田の池,zh-cn,小田之池
小田の池,zh-tw,小田之池
大石・大分香りの博物館,ja,大石・大分香りの博物館
大石・大分香りの博物館,ja-Hrkt,おおいし・おおいたかおりのはくぶつかん
大石・大分香りの博物館,en,Oishi/Oita Kaori no Hakubutsukan
大石・大分香りの博物館,ko,오이시・오이타카오리노하쿠부쓰칸
大石・大分香りの博物館,zh-cn,大石、大分芳香博物馆
大石・大分香りの博物館,zh-tw,大石、大分芳香博物館
由布院駅前,ja,由布院駅前
由布院駅前,ja-Hrkt,ゆふいんえきまえばすせんたー
飯田高原ドライブイン,ja,飯田高原ドライブイン
飯田高原ドライブイン,ja-Hrkt,はんだこうげんどらいぶいん
餅ヶ浜２組,ja,餅ヶ浜２組
餅ヶ浜２組,ja-Hrkt,もちがはま２くみ
餅ヶ浜２組,en,Mochigahama 2 Kumi
餅ヶ浜２組,ko,모치가하마니쿠미
餅ヶ浜２組,zh-cn,饼滨２组
餅ヶ浜２組,zh-tw,餅濱２組
南立石小学校前,ja,南立石小学校前
南立石小学校前,ja-Hrkt,みなみたていししょうがっこうまえ
ANAインターコンチネンタル別府前,ja,ANAインターコンチネンタル別府前
ANAインターコンチネンタル別府前,ja-Hrkt,えいえぬえいいんたーこんちねんたるべっぷまえ えーえぬえーいんたーこんちねんたるべっぷまえ
ANAインターコンチネンタル別府前,en,ANA Inter Continental Beppu mae
ANAインターコンチネンタル別府前,ko,ANA인터콘티넨탈 벳푸마에
ANAインターコンチネンタル別府前,zh-cn,别府全日空洲际酒店前
ANAインターコンチネンタル別府前,zh-tw,別府全日空洲際酒店前
湯の川,ja,湯の川
湯の川,ja-Hrkt,ゆのかわ
湯の川,en,Yunokawa
湯の川,ko,유노카와
湯の川,zh-cn,汤之川
湯の川,zh-tw,湯之川
原　新別府病院前,ja,原　新別府病院前
原　新別府病院前,ja-Hrkt,はる（しんべっぷびょういんまえ）
原　新別府病院前,en,Haru [Shimbeppu Byoin Mae]
原　新別府病院前,ko,하루 [신벳푸뵤인마에]
原　新別府病院前,zh-cn,原［新别府医院前］
原　新別府病院前,zh-tw,原［新別府醫院前］
富士見３丁目,ja,富士見３丁目
富士見３丁目,ja-Hrkt,ふじみ３ちょうめ
新別府口,en,Shimbeppuguchi
新別府口,ko,신벳푸구치
新別府口,zh-cn,新别府口
新別府口,zh-tw,新別府口
かいがけ,en,Kaigake
かいがけ,ko,가이가케
かいがけ,zh-cn,ＫＡＩＧＡＫＥ
かいがけ,zh-tw,ＫＡＩＧＡＫＥ
亀川駅,ja,亀川駅
亀川駅,ja-Hrkt,かめがわえき
亀川駅,en,Kamegawa Station(Each Direction)
亀川駅,ko,가메가와에키(각 방향)
亀川駅,zh-cn,龟川站(各方面)
亀川駅,zh-tw,龜川站(每個方向)
青山町,ja,青山町
青山町,ja-Hrkt,あおやまちょう
青山町,en,Aoyamacho
青山町,ko,아오야마초
青山町,zh-cn,青山町
青山町,zh-tw,青山町
富士見９丁目,ja,富士見９丁目
富士見９丁目,ja-Hrkt,ふじみ９ちょうめ
上人小学校前,ja,上人小学校前
上人小学校前,ja-Hrkt,しょうにんしょうがっこうまえ
別府警察署前,ja,別府警察署前
別府警察署前,ja-Hrkt,べっぷけいさつしょまえ
別府警察署前,en,Beppu Keisatsusho Mae
別府警察署前,ko,벳푸케이사쓰쇼마에
別府警察署前,zh-cn,别府警察署前
別府警察署前,zh-tw,別府警察署前
東荘園町,ja,東荘園町
東荘園町,ja-Hrkt,ひがしそうえんちょう
東荘園町,en,-1
東荘園町,ko,-1
東荘園町,zh-cn,-1
東荘園町,zh-tw,-1
別府総合庁舎前,ja,別府総合庁舎前
別府総合庁舎前,ja-Hrkt,べっぷそうごうちょうしゃまえ
別府総合庁舎前,en,Beppu Sogo Chosha Mae
別府総合庁舎前,ko,벳푸소고초샤마에
別府総合庁舎前,zh-cn,别府综合厅舍前
別府総合庁舎前,zh-tw,別府綜合廳舍前
APU,ja,APU
APU,ja-Hrkt,りつめいかんあじあたいへいようだいがく
朝日小学校前,en,Asahi Shogakko Mae
朝日小学校前,ko,아사히쇼갓코마에
朝日小学校前,zh-cn,朝日小学校前
朝日小学校前,zh-tw,朝日小學校前
館石団地前,ja,館石団地前
館石団地前,ja-Hrkt,やかたいしだんちまえ
板の平向井病院前,ja,板の平向井病院前
板の平向井病院前,ja-Hrkt,いたのひらむかいびょういんまえ
板の平向井病院前,en,Itanohira Mukai Byoin Mae
板の平向井病院前,ko,이타노히라무카이뵤인마에
板の平向井病院前,zh-cn,板之平向井医院前
板の平向井病院前,zh-tw,板之平向井醫院前
上人ヶ浜公園前,en,Shoningahama Koen Mae
上人ヶ浜公園前,ko,쇼닌가하마코엔마에
上人ヶ浜公園前,zh-cn,上人滨公园前
上人ヶ浜公園前,zh-tw,上人濱公園前
別府駅西口２,ja,別府駅西口２
別府駅西口２,ja-Hrkt,べっぷえきにしぐち
別府市役所下,ja,別府市役所下
別府市役所下,ja-Hrkt,べっぷしやくしょした
別府市役所下,en,Beppu Shiyakusho Shita
別府市役所下,ko,벳푸시야쿠쇼시타
別府市役所下,zh-cn,别府市役所下
別府市役所下,zh-tw,別府市役所下
内成公民館,ja,内成公民館
内成公民館,ja-Hrkt,うちなりこうみんかん
南町,ja,南町
南町,ja-Hrkt,みなみまち
南町,en,Minamimachi
南町,ko,미나미마치
南町,zh-cn,南町
南町,zh-tw,南町
みょうばんクリニック,ja,みょうばんクリニック
みょうばんクリニック,ja-Hrkt,みょうばんくりにっく
西別府団地温泉前,ja,西別府団地温泉前
西別府団地温泉前,ja-Hrkt,にしべっぷだんちおんせんまえ
荘園町,ja,荘園町
荘園町,ja-Hrkt,そうえんちょう
荘園町,en,Soencho
荘園町,ko,소엔초
荘園町,zh-cn,庄园町
荘園町,zh-tw,莊園町
霊泉寺,en,Reisenji
霊泉寺,ko,레이센지
霊泉寺,zh-cn,灵泉寺
霊泉寺,zh-tw,靈泉寺
北中,ja,北中
北中,ja-Hrkt,きたじゅう
北中,en,Kitaju
北中,ko,기타주
北中,zh-cn,北中
北中,zh-tw,北中
飯田高原ドライブイン,en,Iida Drive-In
飯田高原ドライブイン,ko,이다드라이브인
飯田高原ドライブイン,zh-cn,饭田免下车餐厅
飯田高原ドライブイン,zh-tw,飯田免下車餐廳
由布院駅前バスセンター,ja,由布院駅前バスセンター
公会堂前,ja,公会堂前
公会堂前,ja-Hrkt,こうかいどうまえ
公会堂前,en,Kokaido Mae [Beppushi]
