trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,08:58:00,08:58:00,1244 1,22,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,08:58:00,08:58:00,1243 1,23,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,08:59:00,08:59:00,1240 1,24,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,08:59:00,08:59:00,1239 1,25,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:00:00,09:00:00,1190 1,26,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:01:00,09:01:00,1200 1,27,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:02:00,09:02:00,1173 1,28,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:03:00,09:03:00,1163 1,29,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:04:00,09:04:00,1257 1,30,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:05:00,09:05:00,1272 1,31,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:05:00,09:05:00,1271 1,32,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:06:00,09:06:00,1181 1,33,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:08:00,09:08:00,1183 2,34,日田バスターミナル,0,0,,
b3fb09a9-6a3d-46ab-94c2-0258780a88f3,09:09:00,09:09:00,1000 1,35,日田バスターミナル,1,0,,
b775be33-8177-425f-afc2-034a8fa822e1,13:55:00,13:55:00,1000 2,1,皿山,0,1,,
b775be33-8177-425f-afc2-034a8fa822e1,13:56:00,13:56:00,1183 1,2,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,13:58:00,13:58:00,1181 2,3,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,13:59:00,13:59:00,1271 2,4,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,13:59:00,13:59:00,1272 2,5,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:00:00,14:00:00,1257 2,6,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:01:00,14:01:00,1163 2,7,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:02:00,14:02:00,1173 2,8,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:03:00,14:03:00,1200 2,9,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:04:00,14:04:00,1190 2,10,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:05:00,14:05:00,1239 2,11,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:05:00,14:05:00,1240 2,12,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:06:00,14:06:00,1243 2,13,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:06:00,14:06:00,1244 2,14,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:07:00,14:07:00,1245 2,15,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:08:00,14:08:00,1087 2,16,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:09:00,14:09:00,1237 2,17,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:10:00,14:10:00,1088 2,18,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:10:00,14:10:00,1241 2,19,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:11:00,14:11:00,1089 2,20,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:12:00,14:12:00,1242 2,21,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:13:00,14:13:00,1256 2,22,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:14:00,14:14:00,1248 2,23,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:15:00,14:15:00,1090 2,24,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:17:00,14:17:00,1255 2,25,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:18:00,14:18:00,1250 2,26,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:19:00,14:19:00,1091 2,27,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:20:00,14:20:00,1249 2,28,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:21:00,14:21:00,1092 2,29,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:22:00,14:22:00,1252 2,30,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:23:00,14:23:00,1251 2,31,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:25:00,14:25:00,1253 2,32,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:27:00,14:27:00,1093 2,33,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:28:00,14:28:00,1094 2,34,皿山,0,0,,
b775be33-8177-425f-afc2-034a8fa822e1,14:30:00,14:30:00,1261 2,35,皿山,1,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:00:00,09:00:00,1000 2,1,元町,0,1,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:01:00,09:01:00,1001 2,2,一ノ宮病院前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:02:00,09:02:00,1002 2,3,竹田新町,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:02:00,09:02:00,1165 2,4,銭渕橋,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:04:00,09:04:00,1177 2,5,鏡坂,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:05:00,09:05:00,1155 2,6,はなの樹　RIVER TERRACE,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:08:00,09:08:00,1157 2,7,老人福祉センター,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:09:00,09:09:00,1236 2,8,中ノ島町,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:10:00,09:10:00,1086 2,9,泉,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:12:00,09:12:00,1156 2,10,石井町一丁目,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:15:00,09:15:00,1153 2,11,長者原団地,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:20:00,09:20:00,1289 2,12,五和振興センター前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:22:00,09:22:00,1152 2,13,石井,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:23:00,09:23:00,1154 2,14,工業団地入口,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:25:00,09:25:00,1116 2,15,三隈橋北,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:26:00,09:26:00,1127 2,16,三隈中前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:27:00,09:27:00,1126 2,17,中釣町南,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:28:00,09:28:00,1287 1,18,日隈公民館前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:28:00,09:28:00,1286 1,19,聖陵岩里病院,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:30:00,09:30:00,1285 2,20,中釣町北,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:31:00,09:31:00,1284 1,21,向新治,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:32:00,09:32:00,1129 2,22,新治,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:33:00,09:33:00,1246 2,23,十二町,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:34:00,09:34:00,1247 2,24,玉川町,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:35:00,09:35:00,1171 2,25,商工会議所前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:37:00,09:37:00,1238 2,26,パトリア前,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:38:00,09:38:00,1184 2,27,中央通り,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:39:00,09:39:00,1183 2,28,日田バスターミナル,0,0,,
7db707d8-adbc-40d7-ba1c-04ffd1e56b85,09:40:00,09:40:00,1000 1,29,,1,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:50:00,17:50:00,1242 2,1,皿山,0,1,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:51:00,17:51:00,1256 2,2,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:52:00,17:52:00,1248 2,3,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:53:00,17:53:00,1090 2,4,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:55:00,17:55:00,1255 2,5,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:56:00,17:56:00,1250 2,6,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:57:00,17:57:00,1091 2,7,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:58:00,17:58:00,1249 2,8,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,17:59:00,17:59:00,1092 2,9,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:00:00,18:00:00,1252 2,10,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:01:00,18:01:00,1251 2,11,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:03:00,18:03:00,1253 2,12,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:05:00,18:05:00,1093 2,13,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:06:00,18:06:00,1094 2,14,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:08:00,18:08:00,1254 2,15,皿山,0,0,,
2817d4ca-8d01-4a74-8ca4-0692e75eff75,18:12:00,18:12:00,1261 2,16,皿山,1,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:05:00,17:05:00,1000 1,1,田島一丁目,0,1,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:07:00,17:07:00,1270 2,2,日田駅北広場,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:08:00,17:08:00,1295 2,3,市役所前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:10:00,17:10:00,1271 2,4,警察署前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:11:00,17:11:00,1272 2,5,城内豆田入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:12:00,17:12:00,1257 2,6,城町一丁目,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:13:00,17:13:00,1163 2,7,慈眼山前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:13:00,17:13:00,1173 2,8,昭和学園前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:14:00,17:14:00,1200 2,9,日田リハビリテーション病院,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:15:00,17:15:00,1164 2,10,日の出町スイミングスクール,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:16:00,17:16:00,1190 2,11,日田インター口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:18:00,17:18:00,1203 2,12,清岸寺入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:19:00,17:19:00,1198 2,13,こじかこどもクリニック前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:20:00,17:20:00,1197 2,14,清岸寺町,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:20:00,17:20:00,1202 2,15,小迫町コミュニティ広場前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:22:00,17:22:00,1111 2,16,小迫町,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:23:00,17:23:00,1110 2,17,朝日町入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:24:00,17:24:00,1160 2,18,朝日小学校前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:25:00,17:25:00,1162 2,19,山田入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:28:00,17:28:00,1158 2,20,朝日小学校前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:29:00,17:29:00,1162 1,21,朝日町入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:30:00,17:30:00,1160 1,22,小迫町,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:31:00,17:31:00,1110 1,23,小迫入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:32:00,17:32:00,1159 2,24,三隈高校前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:33:00,17:33:00,1125 2,25,朝日ヶ丘団地,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:34:00,17:34:00,1161 2,26,朝日ヶ丘団地,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:37:00,17:37:00,1161 1,27,三隈高校前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:38:00,17:38:00,1125 1,28,小迫入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:39:00,17:39:00,1159 1,29,光岡駅前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:40:00,17:40:00,1185 1,30,光岡小学校前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:41:00,17:41:00,1120 1,31,吹上住宅,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:42:00,17:42:00,1122 1,32,吹上公民館前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:43:00,17:43:00,1191 1,33,林工西口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:44:00,17:44:00,1199 1,34,清岸寺入口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:44:00,17:44:00,1198 1,35,日田インター口,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:45:00,17:45:00,1203 1,36,月隈団地,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:46:00,17:46:00,1201 1,37,月隈公園,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:47:00,17:47:00,1194 1,38,御幸橋,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:48:00,17:48:00,1193 1,39,豆田町,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:49:00,17:49:00,1192 1,40,港町,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:50:00,17:50:00,1128 1,41,咸宜園前,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:51:00,17:51:00,1182 1,42,三本松,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:53:00,17:53:00,1168 1,43,中央通り,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:54:00,17:54:00,1183 2,44,日田バスターミナル,0,0,,
67e2d090-21ea-4b04-8755-09400fce7c9e,17:55:00,17:55:00,1000 2,45,,1,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:44:00,07:44:00,1228 1,1,日田バスターミナル,0,1,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:45:00,07:45:00,1227 1,2,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:45:00,07:45:00,1226 1,3,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:46:00,07:46:00,1232 1,4,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:46:00,07:46:00,1231 1,5,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:47:00,07:47:00,1107 1,6,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:47:00,07:47:00,1235 1,7,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:48:00,07:48:00,1106 1,8,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:49:00,07:49:00,1233 1,9,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:51:00,07:51:00,1234 1,10,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:52:00,07:52:00,1297 1,11,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:53:00,07:53:00,1230 1,12,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:55:00,07:55:00,1225 1,13,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:56:00,07:56:00,1229 1,14,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:57:00,07:57:00,1224 1,15,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:58:00,07:58:00,1220 1,16,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,07:59:00,07:59:00,1218 1,17,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:00:00,08:00:00,1222 1,18,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:01:00,08:01:00,1216 1,19,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:02:00,08:02:00,1217 1,20,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:03:00,08:03:00,1131 1,21,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:03:00,08:03:00,1135 1,22,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:05:00,08:05:00,1132 1,23,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:07:00,08:07:00,1134 1,24,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:08:00,08:08:00,1105 1,25,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:09:00,08:09:00,1104 1,26,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:10:00,08:10:00,1103 1,27,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:11:00,08:11:00,1102 1,28,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:11:00,08:11:00,1101 1,29,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:12:00,08:12:00,1100 1,30,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:13:00,08:13:00,1206 1,31,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:14:00,08:14:00,1099 1,32,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:16:00,08:16:00,1138 1,33,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:17:00,08:17:00,1098 1,34,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:18:00,08:18:00,1097 1,35,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:20:00,08:20:00,1145 1,36,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:21:00,08:21:00,1147 1,37,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:22:00,08:22:00,1144 1,38,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:23:00,08:23:00,1096 1,39,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:24:00,08:24:00,1146 1,40,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:26:00,08:26:00,1095 1,41,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:27:00,08:27:00,1141 1,42,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:28:00,08:28:00,1143 1,43,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:29:00,08:29:00,1142 1,44,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:30:00,08:30:00,1151 1,45,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:31:00,08:31:00,1150 1,46,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:32:00,08:32:00,1149 1,47,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:33:00,08:33:00,1148 1,48,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:34:00,08:34:00,1189 1,49,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:35:00,08:35:00,1188 1,50,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:37:00,08:37:00,1187 1,51,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:39:00,08:39:00,1186 1,52,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:41:00,08:41:00,1046 1,53,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:42:00,08:42:00,1045 1,54,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:43:00,08:43:00,1044 1,55,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:45:00,08:45:00,1001 1,56,日田バスターミナル,0,0,,
dca46140-43f6-4fb7-ab91-0c21b4739dd0,08:45:00,08:45:00,1000 1,57,日田バスターミナル,1,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:10:00,16:10:00,1000 2,1,本町,0,1,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:11:00,16:11:00,1124 1,2,隈町入口,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:12:00,16:12:00,1115 1,3,隈温泉旅館街,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:14:00,16:14:00,1114 1,4,三隈川・川原町,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:15:00,16:15:00,1166 1,5,下高瀬本町,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:18:00,16:18:00,1178 2,6,高瀬,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:19:00,16:19:00,1175 2,7,琴平町,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:20:00,16:20:00,1117 2,8,大宮町入口,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:21:00,16:21:00,1174 2,9,琴平公民館前,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:22:00,16:22:00,1176 2,10,誠和町,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:24:00,16:24:00,1119 2,11,誠和町公民館前,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:25:00,16:25:00,1121 2,12,上銭渕,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:25:00,16:25:00,1112 2,13,竹田新町,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:27:00,16:27:00,1165 1,14,一ノ宮病院前,0,0,,
5c9f8f4c-a744-46b2-a5de-0dc47cad0b4b,16:27:00,16:27:00,1002 1,15,元町,0,0,,
