trans_id,lang,translation
市立図書館前,zh-tw,市立圖書館前
市立図書館前,ko,시립 도서관 앞
市立図書館前,ja-Hrkt,ｼﾘﾂﾄｼｮｶﾝﾏｴ
市立図書館前,en,shiritsutoshokan mae
新万田,ja,新万田
新万田,zh-cn,新万田
新万田,zh-tw,新万田
新万田,ko,신만다
新万田,ja-Hrkt,ｼﾝﾏﾀﾞ
新万田,en,Shinmada
八日市,ja,八日市
八日市,zh-cn,八日市
八日市,zh-tw,八日市
八日市,ko,야카이시
八日市,ja-Hrkt,ﾖｳｶｲﾁ
八日市,en,Youkaiichi
中荘,ja,中荘
中荘,zh-cn,中荘
中荘,zh-tw,中荘
中荘,ko,중장
中荘,ja-Hrkt,ﾅｶｼｮｳ
中荘,en,Nakasho
大貞車庫前,ja,大貞車庫前
大貞車庫前,zh-cn,大貞车库前
大貞車庫前,zh-tw,大貞車庫前
大貞車庫前,ko,오사다 차고 앞
大貞車庫前,ja-Hrkt,ｵｵｻﾀﾞｼｬｺﾏｴ
大貞車庫前,en,Osada Shako mae
閤,ja,閤
閤,zh-cn,閤
閤,zh-tw,閤
閤,ko,코우
閤,ja-Hrkt,ｺﾞｳ
閤,en,Gou
四日市支所前,ja,四日市支所前
四日市支所前,zh-cn,四日市店前
四日市支所前,zh-tw,四日市店前
四日市支所前,ko,욧카이치 출장소 앞
四日市支所前,ja-Hrkt,ﾖｯｶｲﾁｼｼｮﾏｴ
四日市支所前,en,yokkaichi shisho mae
上町通り,ja,上町通り
上町通り,zh-cn,上町通
上町通り,zh-tw,上町通
上町通り,ko,우에마치 거리
上町通り,ja-Hrkt,ｳﾜﾏﾁﾄﾞｵﾘ
上町通り,en,Uwamachi Doori
田中,ja,田中
田中,zh-cn,田中
田中,zh-tw,田中
田中,ko,다나카
田中,ja-Hrkt,ﾀﾅｶ
田中,en,Tanaka
財津口,ja,財津口
財津口,zh-cn,财津口
財津口,zh-tw,財津口
財津口,ko,재진구
財津口,ja-Hrkt,ｻﾞｲﾂｸﾞﾁ
財津口,en,Zaitsuguchi
宇佐駅前,ja,宇佐駅前
宇佐駅前,zh-cn,宇佐站前
宇佐駅前,zh-tw,宇佐站前
宇佐駅前,ko,우사역 앞
宇佐駅前,ja-Hrkt,ｳｻｴｷﾏｴ
宇佐駅前,en,Usaeki mae
新五領,ja,新五領
新五領,zh-cn,新五領
新五領,zh-tw,新五領
新五領,ko,신5령
新五領,ja-Hrkt,ｼﾝｺﾞﾘｮｳ
新五領,en,Shingoryo
下中摩,ja,下中摩
下中摩,zh-cn,下中摩
下中摩,zh-tw,下中摩
下中摩,ko,시모나카 마
下中摩,ja-Hrkt,ｼﾓﾅｶﾏ
下中摩,en,SimoNakama
仙の岩,ja,仙の岩
仙の岩,zh-cn,仙之岩
仙の岩,zh-tw,仙之岩
仙の岩,ko,선의 바위
仙の岩,ja-Hrkt,ｾﾝﾉｲﾜ
仙の岩,en,Sennoiwa
下城井,ja,下城井
下城井,zh-cn,下城井
下城井,zh-tw,下城井
下城井,ko,시모키이
下城井,ja-Hrkt,ｼﾓｼﾞｮｳｲ
下城井,en,Shimojoui
青の洞門,ja,青の洞門
青の洞門,zh-cn,蓝洞
青の洞門,zh-tw,藍色隧道
青の洞門,ko,푸른 동문
青の洞門,ja-Hrkt,ｱｵﾉﾄﾞｳﾓﾝ
青の洞門,en,Aonodomon
水崎,ja,水崎
水崎,zh-cn,水崎
水崎,zh-tw,水崎
水崎,ko,미즈사키
水崎,ja-Hrkt,ﾐﾝｻｷ
水崎,en,Minsaki
樋田,ja,樋田
樋田,zh-cn,樋田
樋田,zh-tw,樋田
樋田,ko,히다
樋田,ja-Hrkt,ﾋﾀﾞ
樋田,en,Hida
宮園,ja,宮園
宮園,zh-cn,宫园
宮園,zh-tw,宮園
宮園,ko,미야엔
宮園,ja-Hrkt,ﾐﾔｿﾞﾉ
宮園,en,Miyazono
下田の口,ja,下田の口
下田の口,zh-cn,下田口
下田の口,zh-tw,下田口
下田の口,ko,시모다의 입
下田の口,ja-Hrkt,ｼﾓﾀﾉｸﾞﾁ
下田の口,en,Shimotanoguchi
口戸,ja,口戸
口戸,zh-cn,口户
口戸,zh-tw,口戶
口戸,ko,입문
口戸,ja-Hrkt,ｸﾂﾄ
口戸,en,Kutsuto
山下入口,ja,山下入口
山下入口,zh-cn,山下入口
山下入口,zh-tw,山下入口
山下入口,ko,야마시타 입구
山下入口,ja-Hrkt,ﾔﾏｼﾀｲﾘｸﾞﾁ
山下入口,en,Yamashita irikuchi
東新町,ja,東新町
東新町,zh-cn,东新町
東新町,zh-tw,東新町
東新町,ko,히가시신마치
東新町,ja-Hrkt,ﾋｶﾞｼｼﾝﾏﾁ
東新町,en,Higashishinmachi
鶴,ja,鶴
鶴,zh-cn,鶴
鶴,zh-tw,鶴
鶴,ko,학
鶴,ja-Hrkt,ﾂﾙ
鶴,en,Tsuru
宇佐中学校前,ja,宇佐中学校前
宇佐中学校前,zh-cn,宇佐中学前
宇佐中学校前,zh-tw,宇佐中學前
宇佐中学校前,ko,우사 중학교 앞
宇佐中学校前,ja-Hrkt,ｳｻﾁｭｳｶﾞｯｺｳﾏｴ
宇佐中学校前,en,Usachuugakkou mae
八幡小学校前,ja,八幡小学校前
八幡小学校前,zh-cn,八幡小学校前
八幡小学校前,zh-tw,八幡小學校前
八幡小学校前,ko,하치만 초등학교 앞
八幡小学校前,ja-Hrkt,ﾔﾊﾀｼｮｳｶﾞｯｺｳﾏｴ
八幡小学校前,en,Yahata Shogakkou mae
佐々礼,ja,佐々礼
佐々礼,zh-cn,笹更
佐々礼,zh-tw,笹更
佐々礼,ko,사사레
佐々礼,ja-Hrkt,ｻｻﾞﾚ
佐々礼,en,Sazare
日田バスターミナル,ja,日田バスターミナル
日田バスターミナル,zh-cn,日田巴士总站
日田バスターミナル,zh-tw,日田巴士總站
日田バスターミナル,ko,히타 버스 터미널
日田バスターミナル,ja-Hrkt,ﾋﾀﾊﾞｽﾀｰﾐﾅﾙ
日田バスターミナル,en,Hita Bus Terminal
中津北高入口,ja,中津北高入口
中津北高入口,zh-cn,中津北高入口
中津北高入口,zh-tw,中津北高入口
中津北高入口,ko,나카쓰 키타고 입구
中津北高入口,ja-Hrkt,ﾅｶﾂｷﾀｺｳｲﾘｸﾞﾁ
中津北高入口,en,Nakatsukitakouiriguchi
高田本町,ja,高田本町
高田本町,zh-cn,高田本町
高田本町,zh-tw,高田本町
高田本町,ko,다카다 혼마치
高田本町,ja-Hrkt,ﾀｶﾀﾞﾎﾝﾏﾁ
高田本町,en,Takada Honmachi
金色妙見宮,ja,金色妙見宮
金色妙見宮,zh-cn,金色妙见宫
金色妙見宮,zh-tw,金色妙見宮
金色妙見宮,ko,황금묘미궁
金色妙見宮,ja-Hrkt,ｶﾅｲﾛﾐｮｳｹﾝｸﾞｳ
金色妙見宮,en,Kanairomyoukengu
赤坂,ja,赤坂
赤坂,zh-cn,赤坂
赤坂,zh-tw,赤坂
赤坂,ko,아카사카
赤坂,ja-Hrkt,ｱｶｻｺ
赤坂,en,Akasako
上鳥越,ja,上鳥越
上鳥越,zh-cn,上鸟越
上鳥越,zh-tw,上鳥越
上鳥越,ko,카미토리코시
上鳥越,ja-Hrkt,ｶﾐﾄﾘｺﾞｴ
上鳥越,en,Kamitorigoe
大貞,ja,大貞
大貞,zh-cn,大貞
大貞,zh-tw,大貞
大貞,ko,대정
大貞,ja-Hrkt,ｵｵｻﾀﾞ
大貞,en,Osada
庄屋村入口,ja,庄屋村入口
庄屋村入口,zh-cn,庄屋村入口
庄屋村入口,zh-tw,莊屋村入口
庄屋村入口,ko,쇼야무라 입구
庄屋村入口,ja-Hrkt,ｼｮｳﾔﾑﾗｲﾘｸﾞﾁ
庄屋村入口,en,Shoyamurairikuchi
丸田,ja,丸田
丸田,zh-cn,丸田
丸田,zh-tw,丸田
丸田,ko,마루다
丸田,ja-Hrkt,ﾏﾙﾀ
丸田,en,Maruta
粟嶋公園前,ja,粟嶋公園前
粟嶋公園前,zh-cn,粟岛公园前
粟嶋公園前,zh-tw,粟島公園前
粟嶋公園前,ko,아와시마 공원 앞
粟嶋公園前,ja-Hrkt,ｱﾜｼﾏｺｳｴﾝﾏｴ
粟嶋公園前,en,Awashima Koen mae
上田,ja,上田
上田,zh-cn,上田
上田,zh-tw,上田
上田,ko,우에다
上田,ja-Hrkt,ｳｴﾀﾞ
上田,en,Ueda
多志田,ja,多志田
多志田,zh-cn,多志田
多志田,zh-tw,多志田
多志田,ko,타시다
多志田,ja-Hrkt,ﾀｼﾀﾞ
多志田,en,Tashida
東本町,ja,東本町
東本町,zh-cn,东本町
東本町,zh-tw,東本町
東本町,ko,히가시혼마치
東本町,ja-Hrkt,ﾋｶﾞｼﾎﾝﾏﾁ
東本町,en,Higashihonmachi
上佐知,ja,上佐知
上佐知,zh-cn,上佐知
上佐知,zh-tw,上佐知
上佐知,ko,우에사치
上佐知,ja-Hrkt,ｶﾐｻﾁ
上佐知,en,Kamisaki
戸山中学校前,ja,戸山中学校前
戸山中学校前,zh-cn,戸山中学前
戸山中学校前,zh-tw,戸山中學前
戸山中学校前,ko,도야마 중학교 앞
戸山中学校前,ja-Hrkt,ﾄﾔﾏﾁｭｳｶﾞｯｺｳﾏｴ
戸山中学校前,en,toyamachugakkou mae
耶馬渓農協センター前,ja,耶馬渓農協センター前
耶馬渓農協センター前,zh-cn,耶马渓农协中心前
耶馬渓農協センター前,zh-tw,耶馬渓農協中心前
耶馬渓農協センター前,ko,야마계농협센터 앞
耶馬渓農協センター前,ja-Hrkt,ﾔﾊﾞｹｲﾉｳｷｮｳｾﾝﾀｰﾏｴ
耶馬渓農協センター前,en,Yabakei Nokyo Center Mae
二日市,ja,二日市
二日市,zh-cn,二日市
二日市,zh-tw,二日市
二日市,ko,니카이치
二日市,ja-Hrkt,ﾌﾂｶｲﾁ
二日市,en,Futsukaichi
上村,ja,上村
上村,zh-cn,上村
上村,zh-tw,上村
上村,ko,우에무라
上村,ja-Hrkt,ｳｴﾑﾗ
上村,en,Uemura
中央町１丁目,ja,中央町１丁目
中央町１丁目,zh-cn,中央町一丁目
中央町１丁目,zh-tw,中央町一丁目
中央町１丁目,ko,주오마치 1초메
中央町１丁目,ja-Hrkt,ﾁｭｳｵｳﾏﾁｲｯﾁｮｳﾒ
中央町１丁目,en,Chuomachi ichichoume
大村,ja,大村
大村,zh-cn,大村
大村,zh-tw,大村
大村,ko,오무라
大村,ja-Hrkt,ｵｵﾑﾗ
大村,en,Omura
大貞公園南,ja,大貞公園南
大貞公園南,zh-cn,大貞公园南
大貞公園南,zh-tw,大貞公園南
大貞公園南,ko,오사다 공원 남쪽
大貞公園南,ja-Hrkt,ｵｵｻﾀﾞｺｳｴﾝﾐﾅﾐ
大貞公園南,en,Osada Kouen Minami
中津北高前,ja,中津北高前
中津北高前,zh-cn,中津北高中前
中津北高前,zh-tw,中津北高中前
中津北高前,ko,나카츠 기타타카마에
中津北高前,ja-Hrkt,ﾅｶﾂｷﾀｺｳﾏｴ
中津北高前,en,Nakatsukitakou mae
三又川,ja,三又川
三又川,zh-cn,三又川
三又川,zh-tw,三又川
三又川,ko,미타마가와
三又川,ja-Hrkt,ﾐﾂﾏﾀｶﾞﾜ
三又川,en,Mitsumatagawa
九人ケ峠,ja,九人ケ峠
九人ケ峠,zh-cn,九人峠
九人ケ峠,zh-tw,九人峠
九人ケ峠,ko,구인이 고개
九人ケ峠,ja-Hrkt,ｸﾆﾝｶﾞﾄｳｹﾞ
九人ケ峠,en,Kuninga Touge
恒久橋,ja,恒久橋
恒久橋,zh-cn,恒久桥
恒久橋,zh-tw,恒久橋
恒久橋,ko,영구 다리
恒久橋,ja-Hrkt,ｺｳｷｭｳﾊﾞｼ
恒久橋,en,kokyubashi
円座,ja,円座
円座,zh-cn,円座
円座,zh-tw,円座
円座,ko,원좌
円座,ja-Hrkt,ｴﾝｻﾞ
円座,en,Enza
金手,ja,金手
金手,zh-cn,金手
金手,zh-tw,金手
金手,ko,금손
金手,ja-Hrkt,ｶﾅﾃ
金手,en,Kanate
佐々礼市営住宅前,ja,佐々礼市営住宅前
佐々礼市営住宅前,zh-cn,佐礼市住房前
佐々礼市営住宅前,zh-tw,佐礼市政房屋前
佐々礼市営住宅前,ko,사사레 시영 주택 앞
佐々礼市営住宅前,ja-Hrkt,ｻｻﾞﾚｼｴｲｼﾞｭｳﾀｸﾏｴ
佐々礼市営住宅前,en,Sazareshieijuutaku mae
新町,ja,新町
新町,zh-cn,新町
新町,zh-tw,新町
新町,ko,신마치
新町,ja-Hrkt,ｼﾝﾏﾁ
新町,en,Shinmachi
五領,ja,五領
五領,zh-cn,五領
五領,zh-tw,五領
五領,ko,오령
五領,ja-Hrkt,ｺﾞﾘｮｳ
五領,en,Goryo
ゆめタウン前,ja,ゆめタウン前
ゆめタウン前,zh-cn,Yume Town前
ゆめタウン前,zh-tw,Yume Town前
ゆめタウン前,ko,유메 타운 앞
ゆめタウン前,ja-Hrkt,ﾕﾒﾀｳﾝﾏｴ
ゆめタウン前,en,Yume Town mae
東櫛の海,ja,東櫛の海
東櫛の海,zh-cn,东櫛海
東櫛の海,zh-tw,東櫛海
東櫛の海,ko,히가시 빗의 바다
東櫛の海,ja-Hrkt,ﾋｶﾞｼｸｼﾉｳﾐ
東櫛の海,en,Higashikushinoumi
耶馬渓校前,ja,耶馬渓校前
耶馬渓校前,zh-cn,耶马渓学校前
耶馬渓校前,zh-tw,耶馬渓學校前
耶馬渓校前,ko,야마계교 앞
耶馬渓校前,ja-Hrkt,ﾔﾊﾞｹｲｺｳﾏｴ
耶馬渓校前,en,Yabakeiko mae
下拝田,ja,下拝田
下拝田,zh-cn,下拝田
下拝田,zh-tw,下拝田
下拝田,ko,시모바타
下拝田,ja-Hrkt,ｼﾓﾊｲﾀ
下拝田,en,Shimohaita
下副,ja,下副
下副,zh-cn,下副
下副,zh-tw,下副
下副,ko,하부
下副,ja-Hrkt,ｼﾓｿｲ
下副,en,Simosoi
三郷保育園前,ja,三郷保育園前
三郷保育園前,zh-cn,三乡保育园前
三郷保育園前,zh-tw,三鄉保育園前
三郷保育園前,ko,미사토 보육원 앞
三郷保育園前,ja-Hrkt,ﾐｻﾄﾎｲｸｴﾝﾏｴ
三郷保育園前,en,Misato Hoikuen mae
近広,ja,近広
近広,zh-cn,近广
近広,zh-tw,近廣
近広,ko,긴히로
近広,ja-Hrkt,ﾁｶﾋﾛ
近広,en,chikahiro
道の駅いんない,ja,道の駅いんない
道の駅いんない,zh-cn,道之站院内
道の駅いんない,zh-tw,道之站院內
道の駅いんない,ko,길의 역 없음
道の駅いんない,ja-Hrkt,ﾐﾁﾉｴｷｲﾝﾅｲ
道の駅いんない,en,Michinoeki Innai
野路,ja,野路
野路,zh-cn,野路
野路,zh-tw,野路
野路,ko,노로
野路,ja-Hrkt,ﾉｼﾞ
野路,en,Noji
秋原入口,ja,秋原入口
秋原入口,zh-cn,秋原入口
秋原入口,zh-tw,秋原入口
秋原入口,ko,아키하라 입구
秋原入口,ja-Hrkt,ｱｷﾊﾞﾙｲﾘｸﾞﾁ
秋原入口,en,Akibaru Iriguchi
糸口保育園前,ja,糸口保育園前
糸口保育園前,zh-cn,丝口保育园前
糸口保育園前,zh-tw,絲口保育園前
糸口保育園前,ko,실마리 보육원 앞
糸口保育園前,ja-Hrkt,ｲﾄｸﾞﾁﾎｲｸｴﾝﾏｴ
糸口保育園前,en,Itoguchi Hoikuen mae
吉松入口,ja,吉松入口
吉松入口,zh-cn,吉松入口
吉松入口,zh-tw,吉松入口
吉松入口,ko,요시마츠 입구
吉松入口,ja-Hrkt,ﾖｼﾏﾂｲﾘｸﾞﾁ
吉松入口,en,Yoshimatsu Iriguchi
大新田,ja,大新田
大新田,zh-cn,大新田
大新田,zh-tw,大新田
大新田,ko,오신다
大新田,ja-Hrkt,ｵｵｼﾝﾃﾞﾝ
大新田,en,Oshinden
一ツ松,ja,一ツ松
一ツ松,zh-cn,一松
一ツ松,zh-tw,一鬆
一ツ松,ko,이치츠마츠
一ツ松,ja-Hrkt,ﾋﾄﾂﾏﾂ
一ツ松,en,Hitotsumatsu
岡,ja,岡
岡,zh-cn,冈
岡,zh-tw,岡
岡,ko,오카
岡,ja-Hrkt,ｵｶ
岡,en,Oka
済生会,ja,済生会
済生会,zh-cn,済生会
済生会,zh-tw,済生會
済生会,ko,제생회
済生会,ja-Hrkt,ｻｲｾｲｶｲ
済生会,en,Saiseikai
竹田津,ja,竹田津
竹田津,zh-cn,竹田津
竹田津,zh-tw,竹田津
竹田津,ko,다케다쓰
竹田津,ja-Hrkt,ﾀｹﾀﾂﾞ
竹田津,en,Taketazu
両川,ja,両川
両川,zh-cn,両川
両川,zh-tw,両川
両川,ko,료가와
両川,ja-Hrkt,ﾌﾀｶﾞﾜ
両川,en,Futagawa
守実温泉,ja,守実温泉
守実温泉,zh-cn,守実温泉
守実温泉,zh-tw,守実溫泉
守実温泉,ko,모리미 온천
守実温泉,ja-Hrkt,ﾓﾘｻﾞﾈｵﾝｾﾝ
守実温泉,en,Morizane Onsen
さ蕨前,ja,さ蕨前
さ蕨前,zh-cn,早蕨前
さ蕨前,zh-tw,早蕨前
さ蕨前,ko,사가마에
さ蕨前,ja-Hrkt,ｻﾜﾗﾋﾞﾏｴ
さ蕨前,en,Sawarabi mae
津留,ja,津留
津留,zh-cn,津留
津留,zh-tw,津留
津留,ko,쓰루
津留,ja-Hrkt,ﾂﾙ
津留,en,Turu
長洲小松橋,ja,長洲小松橋
長洲小松橋,zh-cn,长洲小松桥
長洲小松橋,zh-tw,長洲小松橋
長洲小松橋,ko,나가스 코마츠바시
長洲小松橋,ja-Hrkt,ﾅｶﾞｽｺﾏﾂﾊﾞｼ
長洲小松橋,en,Nagasukomatsubashi
中島,ja,中島
中島,zh-cn,中岛
中島,zh-tw,中島
中島,ko,나카지마
中島,ja-Hrkt,ﾅｶｼﾏ
中島,en,Nakashima
佐知,ja,佐知
佐知,zh-cn,佐知
佐知,zh-tw,佐知
佐知,ko,사치
佐知,ja-Hrkt,ｻﾁ
佐知,en,Sachi
中津市民病院入口,ja,中津市民病院入口
中津市民病院入口,zh-cn,中津市立医院入口
中津市民病院入口,zh-tw,中津市立醫院入口
中津市民病院入口,ko,나카쓰 시민 병원 입구
中津市民病院入口,ja-Hrkt,ﾅｶﾂｼﾐﾝﾋﾞｮｳｲﾝｲﾘｸﾞﾁ
中津市民病院入口,en,Nakatsushimin Byouin Iriguchi
上一の瀬,ja,上一の瀬
上一の瀬,zh-cn,上一之濑
上一の瀬,zh-tw,上一之瀨
上一の瀬,ko,가미이치의 세
上一の瀬,ja-Hrkt,ｶﾐｲﾁﾉｾ
上一の瀬,en,Kamiichinose
新宮永,ja,新宮永
新宮永,zh-cn,新宫永
新宮永,zh-tw,新宮永
新宮永,ko,신미야나가
新宮永,ja-Hrkt,ｼﾝﾐﾔﾅｶﾞ
新宮永,en,Shinmiyanaga
弁城,ja,弁城
弁城,zh-cn,弁乔
弁城,zh-tw,弁喬
弁城,ko,변성
弁城,ja-Hrkt,ﾍﾞﾝｼﾞｮｳ
弁城,en,Benjou
仮宮,ja,仮宮
仮宮,zh-cn,仮宮
仮宮,zh-tw,仮宮
仮宮,ko,가궁
仮宮,ja-Hrkt,ｶﾘﾐﾔ
仮宮,en,Karimiya
豊後高田市役所,ja,豊後高田市役所
豊後高田市役所,zh-cn,丰后高田市役所
豊後高田市役所,zh-tw,豐後高田市役所
豊後高田市役所,ko,분고타카다시청
豊後高田市役所,ja-Hrkt,ﾌﾞﾝｺﾞﾀｶﾀｼﾔｸｼｮ
豊後高田市役所,en,BungoTakataShiyakusho
上田の口,ja,上田の口
上田の口,zh-cn,上田之口
上田の口,zh-tw,上田之口
上田の口,ko,우에다의 입
上田の口,ja-Hrkt,ｶﾐﾀﾉｸﾞﾁ
上田の口,en,Kamitanoguchi
鬼籠,ja,鬼籠
鬼籠,zh-cn,鬼筐
鬼籠,zh-tw,鬼籠
鬼籠,ko,귀신
鬼籠,ja-Hrkt,ｷｺ
鬼籠,en,Kiko
飛永,ja,飛永
飛永,zh-cn,飞永
飛永,zh-tw,飛永
飛永,ko,비영
飛永,ja-Hrkt,ﾄﾋﾞﾅｶﾞ
飛永,en,Tobinaga
下小袋入口,ja,下小袋入口
下小袋入口,zh-cn,下小袋入口
下小袋入口,zh-tw,下小袋入口
下小袋入口,ko,아래 작은 가방 입구
下小袋入口,ja-Hrkt,ｼﾓｵﾌﾞｸﾛｲﾘｸﾞﾁ
下小袋入口,en,Shimoobukuroiriguchi
池永,ja,池永
池永,zh-cn,池永
池永,zh-tw,池永
池永,ko,이케나가
池永,ja-Hrkt,ｲｹﾅｶﾞ
池永,en,Ikenaga
糸口小学校前,ja,糸口小学校前
糸口小学校前,zh-cn,糸口小学前
糸口小学校前,zh-tw,糸口小學前
糸口小学校前,ko,이토구치 초등학교 앞
糸口小学校前,ja-Hrkt,ｲﾄｸﾞﾁｼｮｳｶﾞｯｺｳﾏｴ
糸口小学校前,en,Itoguchishogakkou mae
八幡町,ja,八幡町
八幡町,zh-cn,八幡町
八幡町,zh-tw,八幡町
八幡町,ko,하치만초
八幡町,ja-Hrkt,ﾊﾁﾏﾝﾁｮｳ
八幡町,en,Hachimanchou
国宝善光寺,ja,国宝善光寺
国宝善光寺,zh-cn,国宝善光寺
国宝善光寺,zh-tw,國寶善光寺
国宝善光寺,ko,국보 젠코지
国宝善光寺,ja-Hrkt,ｺｸﾎｳｾﾞﾝｺｳｼﾞ
国宝善光寺,en,Kokuho zenkoji
香々地,ja,香々地
香々地,zh-cn,香香地
香々地,zh-tw,香香地
香々地,ko,향기
香々地,ja-Hrkt,ｶｶｼﾞ
香々地,en,Kakaji
法鏡寺,ja,法鏡寺
法鏡寺,zh-cn,法鏡寺
法鏡寺,zh-tw,法鏡寺
法鏡寺,ko,호쿄지
法鏡寺,ja-Hrkt,ﾎｳｷｮｳｼﾞ
法鏡寺,en,Houkyouji
黒川,ja,黒川
黒川,zh-cn,黑川
黒川,zh-tw,黑川
黒川,ko,구로카와
黒川,ja-Hrkt,ｸﾛｶﾜ
黒川,en,Kurokawa
三沢住宅前,ja,三沢住宅前
三沢住宅前,zh-cn,三泽家前
三沢住宅前,zh-tw,三澤家前
三沢住宅前,ko,미사와 주택 앞
三沢住宅前,ja-Hrkt,ﾐｻﾜｼﾞｭｳﾀｸﾏｴ
三沢住宅前,en,Misawajuutaku mae
竜王,ja,竜王
竜王,zh-cn,龙王
竜王,zh-tw,龍王
竜王,ko,용왕
竜王,ja-Hrkt,ﾘｭｳｵｳ
竜王,en,Ryuuou
国見中町,ja,国見中町
国見中町,zh-cn,国见中町
国見中町,zh-tw,國見中町
国見中町,ko,구니미나카마치
国見中町,ja-Hrkt,ｸﾆﾐﾅｶﾏﾁ
国見中町,en,Kuniminakamachi
宇佐高校前,ja,宇佐高校前
宇佐高校前,zh-cn,宇佐高中前
宇佐高校前,zh-tw,宇佐高中前
宇佐高校前,ko,우사고교 앞
宇佐高校前,ja-Hrkt,ｳｻｺｳｺｳﾏｴ
宇佐高校前,en,Usakouko mae
東椎屋の滝入口,ja,東椎屋の滝入口
東椎屋の滝入口,zh-cn,东椎屋瀑布入口
東椎屋の滝入口,zh-tw,東椎屋瀑布入口
東椎屋の滝入口,ko,히가시 시야의 폭포 입구
東椎屋の滝入口,ja-Hrkt,ﾋｶﾞｼｼｲﾔﾉﾀｷｲﾘｸﾞﾁ
東椎屋の滝入口,en,Higashishiiyanotaki iriguchi
竹田津港,ja,竹田津港
竹田津港,zh-cn,竹田津港
竹田津港,zh-tw,竹田津港
竹田津港,ko,다케다쓰항
竹田津港,ja-Hrkt,ﾀｹﾀﾂﾞｺｳ
竹田津港,en,Taketazukou
新竹田橋,ja,新竹田橋
新竹田橋,zh-cn,新竹田桥
新竹田橋,zh-tw,新竹田橋
新竹田橋,ko,신타케다바시
新竹田橋,ja-Hrkt,ｼﾝﾀｹﾀﾊﾞｼ
新竹田橋,en,Shintaketabashi
金色橋,ja,金色橋
金色橋,zh-cn,金色桥
金色橋,zh-tw,金色橋
金色橋,ko,금색 다리
金色橋,ja-Hrkt,ｶﾅｲﾛﾊﾞｼ
金色橋,en,Kanairobashi
田尻,ja,田尻
田尻,zh-cn,田尻
田尻,zh-tw,田尻
田尻,ko,타지리
田尻,ja-Hrkt,ﾀｼﾞﾘ
田尻,en,Tajiri
随雲寺,ja,随雲寺
随雲寺,zh-cn,随云寺
随雲寺,zh-tw,随雲寺
随雲寺,ko,소운지
随雲寺,ja-Hrkt,ｽﾞｲｳﾝｼﾞ
随雲寺,en,Zuiunji
安心院高校前,ja,安心院高校前
安心院高校前,zh-cn,安心院高中前
安心院高校前,zh-tw,安心院高中前
安心院高校前,ko,안심원 고등학교 앞
安心院高校前,ja-Hrkt,ｱｼﾞﾑｺｳｺｳﾏｴ
安心院高校前,en,Ajimukouko mae
松原,ja,松原
松原,zh-cn,松原
松原,zh-tw,松原
松原,ko,마쓰바라
松原,ja-Hrkt,ﾏﾂﾊﾞﾗ
松原,en,Matsubara
下曽木入口,ja,下曽木入口
下曽木入口,zh-cn,下曽木入口
下曽木入口,zh-tw,下曽木入口
下曽木入口,ko,시모소키 입구
下曽木入口,ja-Hrkt,ｼﾓｿｷﾞｲﾘｸﾞﾁ
